Idx	IdName	Description	Unknown	Category
4645	LVESIL	Left ventricular end systole inferolateral wall thickness	0	CARDIOVASCULAR
4646	LVESAL	Left ventricular end systole anterolateral wall thickness	0	CARDIOVASCULAR
4647	LVESA	Left ventricular end systole anterior wall thickness	0	CARDIOVASCULAR
4648	LVESAS	Left ventricular end systole anterospetal wall thickness	0	CARDIOVASCULAR
4649	LVEDIS	Left ventricular end diastole inferoseptal wall thickness	0	CARDIOVASCULAR
4650	LVEDI	Left ventricular end diastole inferior wall thickness	0	CARDIOVASCULAR
4651	LVEDIL	Left ventricular end diastole inferolateral wall thickness	0	CARDIOVASCULAR
4652	LVEDAL	Left ventricular end diastole anterolateral wall thickness	0	CARDIOVASCULAR
4653	LVEDA	Left ventricular end diastole anterior wall thickness	0	CARDIOVASCULAR
4654	LVEDAS	Left ventricular end diastole anterospetal wall thickness	0	CARDIOVASCULAR
4656	PulmonaryHT	Pulmonary hypertension	1	CARDIOVASCULAR
4657	T2D_preg	Type 2 diabetes (with history of pregnancy)	1	GLYCEMIC
4658	T2D_nopreg	Type 2 diabetes (with no history of pregnancy)	1	GLYCEMIC
4660	adj_density_mesa	Lung density, MESA sponge model adjusted	0	LUNG
4661	adj_density_plethy	Lung density, adjusted for depth of inspiration assessed by phlethysmography	0	LUNG
4662	AO_Diameter_Avg	Aorta average diameter	0	LUNG
4663	AWT_seg	Airway wall thickness, segmental (main 6)	0	LUNG
4664	BV10	Aggregate vessel volume, vessels <10 mm2	0	LUNG
4665	BV10_15	Aggregate vessel volume, vessels 10-15 mm2	0	LUNG
4666	bv10_TBV	Ratio of aggregate vessel volume (vessels <10 mm2) to total blood vessel volume	0	LUNG
4667	BV15_20	Aggregate vessel volume, vessels 15-20 mm2	0	LUNG
4668	BV20_25	Aggregate vessel volume, vessels 20-25 mm2	0	LUNG
4669	BV25_30	Aggregate vessel volume, vessels 25-30 mm2	0	LUNG
4670	BV30_35	Aggregate vessel volume, vessels 30-35 mm2	0	LUNG
4671	BV35_40	Aggregate vessel volume, vessels 35-40 mm2	0	LUNG
4672	BV40_45	Aggregate vessel volume, vessels 40-45 mm2	0	LUNG
4673	BV45_50	Aggregate vessel volume, vessels 45-50 mm2	0	LUNG
4674	BV5	Aggregate vessel volume, vessels <5 mm2	0	LUNG
4675	BV5_10	Aggregate vessel volume, vessels 5-10 mm2	0	LUNG
4676	bv5_TBV	Ratio of aggregate vessel volume (vessels <5 mm2) to total blood vessel volume	0	LUNG
4677	BV50_55	Aggregate vessel volume, vessels 50-55 mm2	0	LUNG
4678	BV55_60	Aggregate vessel volume, vessels 55-60 mm2	0	LUNG
4679	BV60_65	Aggregate vessel volume, vessels 60-65 mm2	0	LUNG
4680	BV65_70	Aggregate vessel volume, vessels 65-70 mm2	0	LUNG
4681	BV70_75	Aggregate vessel volume, vessels 70-75 mm2	0	LUNG
4682	BV75_80	Aggregate vessel volume, vessels 75-80 mm2	0	LUNG
4683	CT_Visual_Emph_Paraseptal	CT visual scoring, emphysema paraseptal	0	LUNG
4684	CT_Visual_Emph_Severity	CT visual scoring, emphysema severity	0	LUNG
4685	CT_Visual_Wall_Thickening	CT visual scoring, wall thickening	0	LUNG
4686	exp_histo_mode	Slicer Exp Intensity Hu Mode	0	LUNG
4687	Exp_LAA856_LLL	Exp percent below 856 LLL	0	LUNG
4688	Exp_LAA856_LUL	Exp percent below 856 LUL	0	LUNG
4689	Exp_LAA856_RLL	Exp percent below 856 RLL	0	LUNG
4690	Exp_LAA856_RML	Exp percent below 856 RML	0	LUNG
4691	Exp_LAA856_RUL	Exp percent below 856 RUL	0	LUNG
4692	exp_lung_mass	Slicer Exp Lung Mass g	0	LUNG
4693	exp_skewness	Slicer Exp Skewness	0	LUNG
4694	ExpInspMeanAtten_ratio	Exp/Insp Mean Atten ratio Slicer	0	LUNG
4695	FRC	Functional residual capacity, Thirona	0	LUNG
4696	FRC_TLC_ratio	FRC to TLC ratio, Thirona	0	LUNG
4697	Insp_Histo_Mode	Slicer Insp Intensity Hu Mode	0	LUNG
4698	Insp_LAA950_LLL	Insp percent below 950 LLL	0	LUNG
4699	Insp_LAA950_LUL	Insp percent below 950 LUL	0	LUNG
4700	Insp_LAA950_RLL	Insp percent below 950 RLL	0	LUNG
4701	Insp_LAA950_RML	Insp percent below 950 RML	0	LUNG
4702	Insp_LAA950_RUL	Insp percent below 950 RUL	0	LUNG
4703	Insp_Lung_Mass	Slicer Insp Lung Mass g	0	LUNG
4704	Insp_Skewness	Slicer Insp Skewness	0	LUNG
4705	IntensityStdDev_Ex	Ex Atten StdDev Slicer	0	LUNG
4706	IntensityStdDev_In	In Atten StdDev Slicer	0	LUNG
4707	LocalHistogramMildCentilobular	Subtle regions of emphysema within secondary pulmonary lobule	0	LUNG
4708	LocalHistogramModerateCentilobular	More confluent regions of emphysema within the secondary pulmonary lobule	0	LUNG
4709	LocalHistogramNormal	Normal lung architecture	0	LUNG
4710	LocalHistogramSevereCentilobular	Emphysematous destruction of the secondary pulmonary lobule including the central bronchovascular bundle	0	LUNG
4711	MeanAtten_Exp	Mean Attenuation, Exp, total lung	0	LUNG
4712	MeanAtten_Exp_LLL	Exp MeanAtten LLL	0	LUNG
4713	MeanAtten_Exp_LUL	Exp MeanAtten LUL	0	LUNG
4714	MeanAtten_Exp_RLL	Exp MeanAtten RLL	0	LUNG
4715	MeanAtten_Exp_RML	Exp MeanAtten RML	0	LUNG
4716	MeanAtten_Exp_RUL	Exp MeanAtten RUL	0	LUNG
4717	MeanAtten_Insp	Mean Attenuation, Insp, total lung, Full-dose	0	LUNG
4718	MeanAtten_Insp_LLL	Insp MeanAtten LLL	0	LUNG
4719	MeanAtten_Insp_LUL	Insp MeanAtten LUL	0	LUNG
4720	MeanAtten_Insp_RLL	Insp MeanAtten RLL	0	LUNG
4721	MeanAtten_Insp_RML	Insp MeanAtten RML	0	LUNG
4722	MeanAtten_Insp_RUL	Insp MeanAtten RUL	0	LUNG
4723	PA_A_Ratio	Ratio of pulmonary artery diameter to aorta diameter	0	LUNG
4724	PA_Diameter	Pulmonary artery diameter at the bifurcation	0	LUNG
4725	Panlobular	Complete effacement of parenchyma, including septae and bronchovascular bundles	0	LUNG
4726	pctEmph	Percent emphysema, total lung, Thirona	0	LUNG
4727	pctEmph_LowerLobes	Percent emphysema, lower lobes, Thirona	0	LUNG
4728	pctEmph_LowerThird	Percent emphysema, lower third Slicer	0	LUNG
4729	pctEmph_UL_LL_ratio	Upper lobe/Lower lobe ratio, Thirona	0	LUNG
4730	pctEmph_UpperLobes	Percent emphysema, upper lobes, Thirona	0	LUNG
4731	pctEmph_UpperThird	Percent emphysema, upper third Slicer	0	LUNG
4732	pctGasTrap	Percent gas trapping, Slicer	0	LUNG
4733	Perc15_Exp	Hu 15th Percentile, Exp	0	LUNG
4734	Perc15_Exp_LLL	CT Histogram, Expiratory, 15th Percentile in Hu, LLL	0	LUNG
4735	Perc15_Exp_LUL	CT Histogram, Expiratory, 15th Percentile in Hu, LUL	0	LUNG
4736	Perc15_Exp_RLL	CT Histogram, Expiratory, 15th Percentile in Hu, RLL	0	LUNG
4737	Perc15_Exp_RML	CT Histogram, Expiratory, 15th Percentile in Hu, RML	0	LUNG
4738	Perc15_Exp_RUL	CT Histogram, Expiratory, 15th Percentile in Hu, RUL	0	LUNG
4739	Perc15_Insp	Hu 15th Percentile, Inspiratory, Full-dose	0	LUNG
4740	Perc15_Insp_LLL	CT Histogram, Inspiratory, 15th Percentile in Hu, LLL	0	LUNG
4741	Perc15_Insp_LUL	CT Histogram, Inspiratory, 15th Percentile in Hu, LUL	0	LUNG
4742	Perc15_Insp_RLL	CT Histogram, Inspiratory, 15th Percentile in Hu, RLL	0	LUNG
4743	Perc15_Insp_RML	CT Histogram, Inspiratory, 15th Percentile in Hu, RML	0	LUNG
4744	Perc15_Insp_RUL	CT Histogram, Inspiratory, 15th Percentile in Hu, RUL	0	LUNG
4745	Pi10_SRWA_Thirona	Square root of wall area for a hypothetical 10-mm internal perimeter airway, Thirona	0	LUNG
4746	Pi10_SRWA_Vida	Square root of wall area for a hypothetical 10-mm internal perimeter airway, Vida	0	LUNG
4747	Pi15_SRWA_Vida	Square root of wall area for a hypothetical 15-mm internal perimeter airway, Vida	0	LUNG
4748	PRM_pct_airtrapping	Parametric Response Mapping: Percent air trapping	0	LUNG
4749	PRM_pct_emphysema	Parametric Response Mapping: Percent emphysema	0	LUNG
4750	PRM_pct_normal	Parametric Response Mapping: Percent normal	0	LUNG
4751	PRM_pct_other	Parametric Response Mapping: Percent other	0	LUNG
4752	TBV_Slicer	Total blood volume	0	LUNG
4753	TLC_Slicer	Total lung capacity, Slicer	0	LUNG
4754	TLC_Thirona	Total lung capacity, Thirona	0	LUNG
4755	UpperThird_LowerThird	Upper third to lower third ratio, Slicer	0	LUNG
4756	WallAreaPct_seg_Thirona	Wall area percent, segmental (main 6), Thirona	0	LUNG
4757	WallAreaPct_seg_Vida	Wall area percent, segmental (main 6), Vida	0	LUNG
4758	PretermBirthMaternal	Pre-term delivery, maternal GWAS	1	REPRODUCTIVE TRAITS
4759	PosttermBirthMaternal	Post-term delivery, maternal GWAS	1	REPRODUCTIVE TRAITS
4768	Acne	Acne	1	SKIN CONDITIONS
4769	EssentialTremor	Essential tremor	1	NEUROLOGICAL
4770	CT_Visual_Emph_Severity_P1_binary	CT Visual Scoring, emphysema severity (binary)	1	LUNG
4771	AVAP_AVRT	Atrioventricular accessory pathways or atrioventricular reciprocating tachycardia (AVAPs/AVRT)	1	CARDIOVASCULAR
4772	CT_Visual_Emph_Paraseptal_P1_binary	CT Visual Scoring, emphysema paraseptal (binary)	1	LUNG
4773	CT_Visual_Wall_Thickening_P1_binary	CT Visual Scoring, wall thickening (binary)	1	LUNG
4774	T1DAgeO	Age of type 1 diabetes onset	0	TYPE 1 DIABETES
4775	AVNRT	Atrioventricular nodal reentrant tachycardia (AVNRT)	1	CARDIOVASCULAR
4782	AscAortaDisten	Ascending aorta distensibility	0	CARDIOVASCULAR
4783	AscAortaStrain	Ascending aorta strain	0	CARDIOVASCULAR
4784	DescAortaDisten	Descending aorta distensibility	0	CARDIOVASCULAR
4785	DescAortaStrain	Descending aorta strain	0	CARDIOVASCULAR
4786	cIMTmean	Mean carotid intima-media thickness	0	CARDIOVASCULAR
4787	cIMTmax	Maximum carotid intima-media thickness	0	CARDIOVASCULAR
4788	AntepartumBleed	Antepartum bleeding in pregnancy	1	REPRODUCTIVE TRAITS
4789	EarlyBleedLiveBirth	Early bleeding in pregnancy, ending in live birth	1	REPRODUCTIVE TRAITS
4790	EarlyBleed	Early bleeding in pregnancy, with any outcome	1	REPRODUCTIVE TRAITS
4791	PPHAtony	Postpartum hemorrhage due to uterine atony	1	REPRODUCTIVE TRAITS
4792	PPHRetainedPlacenta	Postpartum hemorrhage due to retained placenta	1	REPRODUCTIVE TRAITS
4793	PPH	Postpartum hemorrhage	1	REPRODUCTIVE TRAITS
4794	niHF	Non-ischemic heart failure	1	CARDIOVASCULAR
4795	niHFrEF	Non-ischemic heart failure with reduced ejection fraction	1	CARDIOVASCULAR
4796	niHFpEF	Non-ischemic heart failure with preserved ejection fraction	1	CARDIOVASCULAR
4797	ThoracicAA	Thoracic aortic aneurysm	1	CARDIOVASCULAR
4798	HOMABadjBMI	HOMA-B adjusted for BMI	0	GLYCEMIC
4799	HOMAIRadjBMI	HOMA-IR adjusted for BMI	0	GLYCEMIC
4800	BIGTT-AIR	BIGTT acute insulin response	0	GLYCEMIC
4801	Stumvoll	Stumvoll first-phase secretion	0	GLYCEMIC
4802	xinsdG30	Insulinogenic index	0	GLYCEMIC
4803	xinsG30	Modified insulinogenic index	0	GLYCEMIC
4804	DI_Kadowaki_Matsuda	Disposition index calculated by modified insulinogenic and Matsuda insulin sensitivity indexes	0	GLYCEMIC
4805	DIBIG	Disposition index calculated by BIGTT-AIR and BIGTT-S	0	GLYCEMIC
4806	Bicarbonate	Bicarbonate levels	0	METABOLITE
4807	BNP	Brain natriuretic peptide levels	0	CARDIOVASCULAR
4808	CKFrac	Creatine kinase-MB fraction	0	CARDIOVASCULAR
4809	ESR	Erythrocyte sedimentation rate	0	HEMATOLOGICAL
4810	SecHypoThyroid	Secondary hypothyroidism	1	GLYCEMIC
4811	AcqHypoThyroid	Acquired hypothyroidism	1	GLYCEMIC
4816	T2DwKA	Type 2 diabetes with ketoacidosis	1	GLYCEMIC
4817	T2DwRM	Type 2 diabetes with renal manifestations	1	GLYCEMIC
4818	T2DwOM	Type 2 diabetes with ophthalmic manifestations	1	GLYCEMIC
4819	T2DwNM	Type 2 diabetes with neurological manifestations	1	GLYCEMIC
4820	T2DwPC	Type 2 diabetes with peripheral circulatory manifestations	1	GLYCEMIC
4821	PolyneuropathyDM	Polyneuropathy in diabetes	1	DIABETIC COMPLICATIONS
4822	HyperParaThyroid	Hyperparathyroidism	1	GLYCEMIC
4823	PituitaryHyper	Pituitary hyperfunction	1	GLYCEMIC
4824	PituitaryHypo	Pituitary hypofunction	1	GLYCEMIC
4825	GluCorticoidDef	Glucocorticoid deficiency	1	GLYCEMIC
4826	Hyperaldosteronism	Hyperaldosteronism	1	GLYCEMIC
4827	AdrenalHyper	Adrenal hyperfunction	1	GLYCEMIC
4828	AdrenalHypo	Adrenal hypofunction	1	GLYCEMIC
4829	TestiHypo	Testicular hypofunction	1	REPRODUCTIVE TRAITS
4830	HypoThyroidNOS	Hypothyroidism, not otherwise specified	1	GLYCEMIC
4831	eGFRcrcys	eGFRcr-cys (serum creatinine and cystatin C)	0	RENAL
4832	AnorexiaNervosa	Anorexia nervosa	1	PSYCHIATRIC
4833	OCS	Obsessive-compulsive symptoms	0	PSYCHIATRIC
4835	spQRSTa	Spatial QRS-T angles 	0	ECG TRAITS
4836	fQRSTa	Frontal QRS-T angles 	0	ECG TRAITS
4837	BreastCancer_ERN	Breast cancer (estrogen-receptor negative)	1	CANCER
4838	EndometrialCancer_EH	Endometrial cancer (endometrioid histology)	1	CANCER
4840	EndometrialCancer_NonEH	Endometrial cancer (Non-endometrioid histology)	1	CANCER
4867	CKMB	Creatinine kinase MB	0	CARDIOVASCULAR
4868	MDD_broad	Major depressive disorder, broad definition	1	PSYCHIATRIC
4869	MDD_probable	Major depressive disorder, probable definition (stricter than MDD_broad)	1	PSYCHIATRIC
4870	MDD1_depressed	MDD1: Depressed mood most of the day, nearly every day	1	PSYCHIATRIC
4871	MDD2_anhedonia	MDD2: Markedly diminished interest or pleasure in all, or almost all, activities most of the day, nearly every day	1	PSYCHIATRIC
4872	MDD3a_weightLoss	MDD3a: Significant weight loss or decrease in appetite	1	PSYCHIATRIC
4873	MDD3b_weightGain	MDD3b: Significant weight gain or increase in appetite	1	PSYCHIATRIC
4874	MDD4a_sleepProb	MDD4a: Insomnia nearly every day	1	PSYCHIATRIC
4875	MDD4b_sleepMore	MDD4b: Hypersomnia nearly every day	1	PSYCHIATRIC
4876	MDD5a_psychomotorFast	MDD5a: Psychomotor agitation nearly every day	1	PSYCHIATRIC
4877	MDD5b_psychomotorSlow	MDD5b: Psychomotor slowing nearly every day	1	PSYCHIATRIC
4878	MDD6_fatigue	MDD6: Fatigue or loss of energy nearly every day	1	PSYCHIATRIC
4879	MDD7_worthless	MDD7: Feelings of worthlessness or excessive or inappropriate guilt	1	PSYCHIATRIC
4880	MDD8_concentration	MDD8: Diminished ability to think or concentrate, or indecisiveness	1	PSYCHIATRIC
4881	MDD9_death	MDD9: Recurrent thoughts of death or suicide or a suicide attempt or a specific plan for attempting suicide	1	PSYCHIATRIC
4894	VenousThromboembolism	Venous Thromboembolism	1	CARDIOVASCULAR
4896	AutoimmuneThyroid	Venous Thromboembolism	1	IMMUNOLOGICAL
4897	PsoriaticArthritis	Psoriatic Arthritis	1	MUSCULOSKELETAL
4898	SHS	Sleep health scores (additive from all sleep assessment scores)	0	SLEEP AND CIRCADIAN
4899	SHS_PC1	Sleep health scores (additive from all sleep assessment scores), PC1	0	SLEEP AND CIRCADIAN
4900	SHS_PC2	Sleep health scores (additive from all sleep assessment scores), PC2	0	SLEEP AND CIRCADIAN
4901	SHS_PC3	Sleep health scores (additive from all sleep assessment scores), PC3	0	SLEEP AND CIRCADIAN
4902	SHS_PC4	Sleep health scores (additive from all sleep assessment scores), PC4	0	SLEEP AND CIRCADIAN
4903	SHS_PC5	Sleep health scores (additive from all sleep assessment scores), PC5	0	SLEEP AND CIRCADIAN
4904	PPD	Postpartum depression	1	REPRODUCTIVE TRAITS
4912	VitiligoEarly	Vitiligo (early onset)	1	SKIN CONDITIONS
4913	VitiligoLate	Vitiligo (late onset)	1	SKIN CONDITIONS
4914	APTT	Activated partial thromboplastin time	0	HEMATOLOGICAL
4915	AG	Albumine globulin ratio	0	RENAL
4916	EA	E/A ratio	0	CARDIOVASCULAR
4917	EF	Ejection Fraction	0	CARDIOVASCULAR
4918	EGFR	Estimated glomerular filtration ratio	0	RENAL
4919	FS	Fractional shortening	0	CARDIOVASCULAR
4921	IVS	Interventricular septum	0	CARDIOVASCULAR
4922	LVDD	Left ventricular diastolic dimension	0	CARDIOVASCULAR
4923	LVmassIndex	Left ventricular mass index	0	CARDIOVASCULAR
4924	LVSD	Left ventricular systolic dimension	0	CARDIOVASCULAR
4925	MgMeasure	Magnesium	0	METABOLITE
4927	NAP	Non albmin protein	0	RENAL
4928	PWT	Posterior wall thickness	0	CARDIOVASCULAR
4929	PTTime	Prothrombin time	0	HEMATOLOGICAL
4930	RWT	Relative wall thickness	0	CARDIOVASCULAR
4931	SEG	Segment count	0	HEMATOLOGICAL
4932	ZST	Zinc sulfate turbidity test	0	HEPATIC
4934	PTSD	Posttraumatic stress disorder	1	PSYCHIATRIC
4941	MetS_cont	Metabolic syndrome derived from gSEM latent factor, continuous as only n_eff is provided	0	OTHER
4942	MetS	Metabolic syndrome derived from gSEM latent factor	1	OTHER
4944	LumbarDiscHerniation	Lumbar disc herniation	1	MUSCULOSKELETAL
4945	LDH_M51_1	Lumbar disc herniation (ICD-10:M51.1)	1	MUSCULOSKELETAL
4946	LDH_Surgical	Lumbar disc herniation (has undergone surgery)	1	MUSCULOSKELETAL
4947	Insomnia_cont	Insomnia (continuous scale, e.g. 1;2;3)	0	SLEEP AND CIRCADIAN
4950	ProBNP	pro-brain  natriuretic peptide (proBNP, mean, inv-norm transformed)	0	CARDIOVASCULAR
4951	HyperChol	High cholesterol	1	LIPIDS
4952	IronDefAnemias	Iron deficiency anemias (PheCode 280)	1	HEMATOLOGICAL
4953	Palpitations	Palpitations (PheCode 427.9)	1	CARDIOVASCULAR
4954	SubduralHemorrhage	Subdural hemorrhage (PheCode 430.3)	1	STROKE
4955	Vitiligo	Vitiligo (PheCode 694.1)	1	SKIN CONDITIONS
4956	Alopecia	Alopecia (PheCode 704.1)	1	SKIN CONDITIONS
4957	AFlutter	Atrial flutter (PheCode 427.22)	1	CARDIOVASCULAR
4958	BIPSibling	Biological Sibling: Bipolar Disorder	1	PSYCHIATRIC
4959	OcculusionCerebralArteries	Occlusion of cerebral arteries (PheCode 433.2)	1	STROKE
4960	Cholelithiasis	Cholelithiasis (PheCode 574.1)	1	DIGESTIVE
4961	HypertensiveCKD	Hypertensive chronic kidney disease (PheCode 401.22)	1	RENAL
4962	ChronicPulmoHeartDisease	Chronic pulmonary heart disease (PheCode 415.2)	1	CARDIOVASCULAR
4963	CongestiveHeartFail	Congestive heart failure	1	CARDIOVASCULAR
4964	DeepVeinThrombosis	Blood clot / pulmonary embolism / deep vein thrombosis (DVT)	1	CARDIOVASCULAR
4965	DDFather	Biological Father: Depression	1	PSYCHIATRIC
4966	DDSibling	Biological Sibling: Depression	1	PSYCHIATRIC
4967	DiastolicHeartFail	Heart failure with preserved EF [Diastolic heart failure] (PheCode 428.4)	1	CARDIOVASCULAR
4968	Diverticulosis	Diverticulosis (PheCode 562.1)	1	DIGESTIVE
4969	Diverticulitis	Diverticulitis (PheCode 562.2)	1	DIGESTIVE
4970	Emphysema	Emphysema (PheCode 496.1)	1	LUNG
4971	Epilepsy	Epilepsy (PheCode 345.1)	1	NEUROLOGICAL
4972	EssentialHYPERTENSION	Essential hypertension (PheCode 401.1)	1	CARDIOVASCULAR
4973	Hyperglyceridemia	Hyperglyceridemia (PheCode 272.12)	1	LIPIDS
4974	ADFather	Biological Father: Alzheimer's / Other Dementia	1	NEUROLOGICAL
4975	AcidRefluxGERD	Acid reflux/GERD	1	DIGESTIVE
4976	Glaucoma	Glaucoma	1	OCULAR
4977	OpenAngleGlaucoma	Open-angle glaucoma (PheCode 365.1)	1	OCULAR
4978	LocalOA	Osteoarthritis, localized (PheCode 740.1)	1	MUSCULOSKELETAL
4979	ParoxysmalTachycardia	Paroxysmal tachycardia, unspecified (PheCode 427.1)	1	CARDIOVASCULAR
4980	ProstateAntigen	prostate-specific antigen (PSA, mean, inv-norm transformed)	0	CANCER
4981	Iron	iron (mean, inv-norm transformed)	0	METABOLITE
4982	SupraventricularPremaBeats	Supraventricular premature beats (PheCode 427.61)	1	CARDIOVASCULAR
4994	ASCVD	ASCVD (PheCode 414.2)	1	CARDIOVASCULAR
4996	CerebralAtherosclerosis	Cerebral atherosclerosis (PheCode 433.12)	1	STROKE
5000	CircadianSleep	Circadian rhythm sleep disorder (PheCode 327.6)	1	SLEEP AND CIRCADIAN
5013	IntracerebralHemorrhage	Intracerebral hemorrhage (PheCode 430.2)	1	STROKE
5014	ObstructiveApnea	Obstructive sleep apnea (PheCode 327.32)	1	SLEEP AND CIRCADIAN
5018	TroponinMeasure	total troponin (mean, inv-norm transformed)	0	CARDIOVASCULAR
5019	RheumatoidFactor	rheumatoid factor (RF, mean, inv-norm transformed)	0	IMMUNOLOGICAL
5020	Rosacea	Rosacea (PheCode 695.3)	1	SKIN CONDITIONS
5021	SCZFather	Biological Father: Schizophrenia	1	PSYCHIATRIC
5022	SCZMother	Biological Mother: Schizophrenia	1	PSYCHIATRIC
5024	TotalIron	total iron (mean, inv-norm transformed)	0	METABOLITE
5025	SubarachnoidHemorrhage	Subarachnoid hemorrhage (PheCode 430.1)	1	STROKE
5038	DDMother	Biological Mother: Depression	1	PSYCHIATRIC
5053	CysticKD	Cystic kidney disease (PheCode 751.21)	1	RENAL
5060	BIPMother	Biological Mother: Bipolar Disorder	1	PSYCHIATRIC
5062	CardiacTropoOneMeasure	troponin I (mean, inv-norm transformed)	0	CARDIOVASCULAR
5074	GenConvulsiveEpilepsy	Generalized convulsive epilepsy (PheCode 345.11)	1	NEUROLOGICAL
5084	RestlessLegs	Restless legs syndrome (PheCode 327.71)	1	NEUROLOGICAL
5090	SystolicHeartFail	Heart failure with reduced EF [Systolic or combined heart failure] (PheCode 428.3)	1	CARDIOVASCULAR
5092	SND_REST	Sinus node dysfunction (restrictive)	1	CARDIOVASCULAR
5093	SND_INC	Sinus node dysfunction (inclusive)	1	CARDIOVASCULAR
5094	DCD_REST	distal conduction disease (restrictive)	1	CARDIOVASCULAR
5095	DCD_INC	distal conduction disease (inclusive_	1	CARDIOVASCULAR
5096	PaceMaker	Pacemaker implantation	1	CARDIOVASCULAR
5346	Parasomnia	Parasomnia (PheCode 327.5)	1	SLEEP AND CIRCADIAN
5350	Atherosclerosis	Atherosclerosis (PheCode 440)	1	CARDIOVASCULAR
5354	LocalSystemicLupus	Lupus (localized and systemic) (PheCode 695.4)	1	IMMUNOLOGICAL
5356	CutaneousLE	Cutaneous lupus erythematosus (PheCode 695.41)	1	IMMUNOLOGICAL
5358	BIPFather	Biological Father: Bipolar Disorder	1	PSYCHIATRIC
5360	CardiacArrest	Cardiac arrest (PheCode 427.42)	1	CARDIOVASCULAR
5362	CardiacArrhythmia	Arrhythmia (cardiac) NOS (PheCode 427.5)	1	CARDIOVASCULAR
5366	Cardiomegaly	Cardiomegaly (PheCode 416)	1	CARDIOVASCULAR
5370	ADMother	Biological Mother: Alzheimer's / Other Dementia	1	NEUROLOGICAL
5374	ADSibling	Biological Sibling: Alzheimer's / Other Dementia	1	NEUROLOGICAL
5377	HCVRnaViralLoad	hepatitis C virus RNA viral load (HCV_RNAVL, mean, inv-norm transformed)	0	HEPATIC
5379	Hyperlipidemia	Hyperlipidemia (PheCode 272.1)	1	LIPIDS
5384	Hypotension	Hypotension (PheCode 458)	1	CARDIOVASCULAR
5388	AcuteRenalFail	Acute renal failure (PheCode 585.1)	1	RENAL
5392	HeartAttack	Heart attack	1	CARDIOVASCULAR
5396	PTINR	PT international normalized ratio (INR, mean, inv-norm transformed)	0	HEMATOLOGICAL
5400	PsoriasisVulgaris	Psoriasis vulgaris (PheCode 696.41)	1	SKIN CONDITIONS
5404	SCZSibling	Biological Sibling: Schizophrenia	1	PSYCHIATRIC
5407	CentralSleepApnea	Central/nonobstroctive sleep apnea (PheCode 327.31)	1	SLEEP AND CIRCADIAN
5410	TransferrinSaturation	transferrin saturation (TSAT, mean, inv-norm transformed)	0	HEMATOLOGICAL
5414	VFibFlutter	Ventricular fibrillation and flutter (PheCode 427.41)	1	CARDIOVASCULAR
5415	PsoriaticArthropathy	Psoriatic arthropathy (PheCode 696.42)	1	MUSCULOSKELETAL
