gene_symbol	disease_mim	disease_name	hpo_id	confidence_category	allelic_requirement	evidence_source
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0010055	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0001159	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0003828	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000750	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000954	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000278	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000294	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0001601	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0001508	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002880	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0004411	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0003083	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0010066	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000501	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002162	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0011304	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000574	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0001347	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0100710	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000252	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000508	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000077	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002553	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002353	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000589	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000218	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0001007	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000539	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002650	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000377	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000028	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002866	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002236	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000957	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002869	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0008107	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0005895	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0006297	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0004209	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002870	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002183	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0001249	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0009117	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000270	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000689	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002370	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0010442	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0003319	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0001643	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002019	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002144	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000527	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000273	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002251	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000678	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0010314	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0001629	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000494	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000049	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002788	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0001561	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000733	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0003298	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0000136	definitive	monoallelic_autosomal	DDG2P_phenotypes
CREBBP	180849	CREBBP-related Rubinstein-Taybi syndrome	HP:0002700	definitive	monoallelic_autosomal	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000256	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000286	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000175	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001792	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0004510	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001162	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001169	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000316	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001773	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000158	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0004467	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0006525	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001837	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000767	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001762	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000023	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000047	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001274	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000107	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001252	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0002245	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0002240	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001642	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000365	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000154	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001748	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0011675	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000431	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001233	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0005280	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001540	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0003196	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000216	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001320	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0011304	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0008416	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0009101	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000238	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0004279	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000384	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0002566	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0006176	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0005580	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0008803	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0002650	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000028	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001537	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0002667	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001744	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000776	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0002869	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000105	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001638	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000463	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000891	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0003517	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000689	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0005616	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001643	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000280	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0009882	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001669	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0003422	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0003185	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001629	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0002558	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0000494	definitive	monoallelic_X_hem	DDG2P_phenotypes
GPC3	312870	SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1	HP:0001419	definitive	monoallelic_X_hem	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0000256	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0001249	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0000006	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0004322	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0001611	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0001642	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0000316	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0008064	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0000964	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0000486	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0002209	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0001629	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0001639	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0000752	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0000470	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0000369	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0000465	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0001631	definitive	monoallelic_autosomal	DDG2P_phenotypes
SHOC2	607721	NOONAN-LIKE SYNDROME WITH LOOSE ANAGEN HAIR	HP:0000358	definitive	monoallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0008848	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0003393	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0006429	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0000938	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0000193	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0001763	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0003370	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0000689	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0003071	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0010049	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0000926	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0000978	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0009803	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0003301	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0001073	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0001182	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0000592	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0000974	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0000963	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0000494	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0000668	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0000218	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0001388	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0003016	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0002515	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0100864	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0000684	definitive	biallelic_autosomal	DDG2P_phenotypes
SLC39A13	612350	EHLERS-DANLOS SYNDROME-LIKE SPONDYLOCHEIRODYSPLASIA	HP:0100490	definitive	biallelic_autosomal	DDG2P_phenotypes
TSC2	613254	TSC2-related tuberous sclerosis	HP:0009720	definitive	monoallelic_autosomal	DDG2P_phenotypes
TSC2	613254	TSC2-related tuberous sclerosis	HP:0010615	definitive	monoallelic_autosomal	DDG2P_phenotypes
TSC2	613254	TSC2-related tuberous sclerosis	HP:0005584	definitive	monoallelic_autosomal	DDG2P_phenotypes
TSC2	613254	TSC2-related tuberous sclerosis	HP:0010762	definitive	monoallelic_autosomal	DDG2P_phenotypes
TSC2	613254	TSC2-related tuberous sclerosis	HP:0001328	definitive	monoallelic_autosomal	DDG2P_phenotypes
TSC2	613254	TSC2-related tuberous sclerosis	HP:0011097	definitive	monoallelic_autosomal	DDG2P_phenotypes
TSC2	613254	TSC2-related tuberous sclerosis	HP:0009724	definitive	monoallelic_autosomal	DDG2P_phenotypes
TSC2	613254	TSC2-related tuberous sclerosis	HP:0000169	definitive	monoallelic_autosomal	DDG2P_phenotypes
TSC2	613254	TSC2-related tuberous sclerosis	HP:0003812	definitive	monoallelic_autosomal	DDG2P_phenotypes
TSC2	613254	TSC2-related tuberous sclerosis	HP:0009727	definitive	monoallelic_autosomal	DDG2P_phenotypes
