mondo_id	parent_mondo_id
MONDO:0004853	MONDO:0016047
MONDO:0004854	MONDO:0015455
MONDO:0004855	MONDO:0004857
MONDO:0004855	MONDO:0006816
MONDO:0004855	MONDO:0024876
MONDO:0004856	MONDO:0003799
MONDO:0004857	MONDO:0021167
MONDO:0004857	MONDO:0100010
MONDO:0004858	MONDO:0005281
MONDO:0004859	MONDO:0005281
MONDO:0004860	MONDO:0044137
MONDO:0004861	MONDO:0005328
MONDO:0004862	MONDO:0004860
MONDO:0004862	MONDO:0004863
MONDO:0004862	MONDO:0005227
MONDO:0004863	MONDO:0016047
MONDO:0004864	MONDO:0004865
MONDO:0004865	MONDO:0002738
MONDO:0004866	MONDO:0003276
MONDO:0004867	MONDO:0005087
MONDO:0004868	MONDO:0002515
MONDO:0004869	MONDO:0008638
MONDO:0004871	MONDO:0004872
MONDO:0004872	MONDO:0004869
MONDO:0004873	MONDO:0004872
MONDO:0004874	MONDO:0006816
MONDO:0004875	MONDO:0002155
MONDO:0004876	MONDO:0005068
MONDO:0004877	MONDO:0024277
MONDO:0004878	MONDO:0004379
MONDO:0004879	MONDO:0004885
MONDO:0004880	MONDO:0005020
MONDO:0004881	MONDO:0021167
MONDO:0004882	MONDO:0004885
MONDO:0004882	MONDO:0011782
MONDO:0004882	MONDO:0024237
MONDO:0004883	MONDO:0004885
MONDO:0004884	MONDO:0005328
MONDO:0004885	MONDO:0001898
MONDO:0004885	MONDO:0004884
MONDO:0004885	MONDO:0005559
MONDO:0004885	MONDO:0043218
MONDO:0004886	MONDO:0004885
MONDO:0004888	MONDO:0004883
MONDO:0004889	MONDO:0008982
MONDO:0004889	MONDO:0010557
MONDO:0004890	MONDO:0008982
MONDO:0004891	MONDO:0004892
MONDO:0004892	MONDO:0005328
MONDO:0004893	MONDO:0003432
MONDO:0004894	MONDO:0003432
MONDO:0004895	MONDO:0004896
MONDO:0004896	MONDO:0003432
MONDO:0004897	MONDO:0003432
MONDO:0004898	MONDO:0004883
MONDO:0004899	MONDO:0003432
MONDO:0004900	MONDO:0002643
MONDO:0004901	MONDO:0005395
MONDO:0004902	MONDO:0003900
MONDO:0004902	MONDO:0004903
MONDO:0004903	MONDO:0003085
MONDO:0004904	MONDO:0002175
MONDO:0004905	MONDO:0020598
MONDO:0004905	MONDO:0037792
MONDO:0004907	MONDO:0019278
MONDO:0004909	MONDO:0004184
MONDO:0004910	MONDO:0003767
MONDO:0004911	MONDO:0004497
MONDO:0004913	MONDO:0004896
MONDO:0004917	MONDO:0005800
MONDO:0004917	MONDO:0006607
MONDO:0004917	MONDO:0024481
MONDO:0004918	MONDO:0004577
MONDO:0004919	MONDO:0004920
MONDO:0004919	MONDO:0021669
MONDO:0004920	MONDO:0003150
MONDO:0004922	MONDO:0000592
MONDO:0004923	MONDO:0001854
MONDO:0004923	MONDO:0021166
MONDO:0004924	MONDO:0004923
MONDO:0004924	MONDO:0005631
MONDO:0004924	MONDO:0043885
MONDO:0004925	MONDO:0004923
MONDO:0004925	MONDO:0004926
MONDO:0004926	MONDO:0021166
MONDO:0004926	MONDO:0044984
MONDO:0004927	MONDO:0004923
MONDO:0004928	MONDO:0005833
MONDO:0004929	MONDO:0004751
MONDO:0004930	MONDO:0005041
MONDO:0004931	MONDO:0004930
MONDO:0004932	MONDO:0004967
MONDO:0004933	MONDO:0005584
MONDO:0004933	MONDO:0019820
MONDO:0004933	MONDO:0100547
MONDO:0004933	MONDO:0100614
MONDO:0004934	MONDO:0003900
MONDO:0004934	MONDO:0005381
MONDO:0004934	MONDO:0021166
MONDO:0004936	MONDO:0002654
MONDO:0004937	MONDO:0003916
MONDO:0004938	MONDO:0002494
MONDO:0004939	MONDO:0005303
MONDO:0004940	MONDO:0000922
MONDO:0004940	MONDO:0020683
MONDO:0004941	MONDO:0015691
MONDO:0004942	MONDO:0002889
MONDO:0004943	MONDO:0002889
MONDO:0004943	MONDO:0005089
MONDO:0004944	MONDO:0004497
MONDO:0004946	MONDO:0002908
MONDO:0004947	MONDO:0004967
MONDO:0004947	MONDO:0015759
MONDO:0004948	MONDO:0001014
MONDO:0004948	MONDO:0004949
MONDO:0004948	MONDO:0004967
MONDO:0004948	MONDO:0017594
MONDO:0004949	MONDO:0004095
MONDO:0004950	MONDO:0001056
MONDO:0004950	MONDO:0006181
MONDO:0004951	MONDO:0020573
MONDO:0004952	MONDO:0005062
MONDO:0004952	MONDO:0017343
MONDO:0004953	MONDO:0005590
MONDO:0004953	MONDO:0006256
MONDO:0004956	MONDO:0005159
MONDO:0004957	MONDO:0004970
MONDO:0004957	MONDO:0020596
MONDO:0004958	MONDO:0044710
MONDO:0004958	MONDO:0044925
MONDO:0004959	MONDO:0004949
MONDO:0004960	MONDO:0005570
MONDO:0004961	MONDO:0005026
MONDO:0004962	MONDO:0005026
MONDO:0004963	MONDO:0004967
MONDO:0004963	MONDO:0005525
MONDO:0004964	MONDO:0005062
MONDO:0004964	MONDO:0005169
MONDO:0004965	MONDO:0004970
MONDO:0004966	MONDO:0004298
MONDO:0004966	MONDO:0021166
MONDO:0004967	MONDO:0003538
MONDO:0004967	MONDO:0005168
MONDO:0004967	MONDO:0005402
MONDO:0004967	MONDO:0010643
MONDO:0004967	MONDO:0018908
MONDO:0004969	MONDO:0005336
MONDO:0004969	MONDO:0020683
MONDO:0004970	MONDO:0004993
MONDO:0004970	MONDO:0024276
MONDO:0004971	MONDO:0004970
MONDO:0004972	MONDO:0005626
MONDO:0004973	MONDO:0006074
MONDO:0004973	MONDO:0056806
MONDO:0004974	MONDO:0021072
MONDO:0004974	MONDO:0021237
MONDO:0004975	MONDO:0001627
MONDO:0004975	MONDO:0005574
MONDO:0004976	MONDO:0003182
MONDO:0004976	MONDO:0020128
MONDO:0004977	MONDO:0000430
MONDO:0004979	MONDO:0001358
MONDO:0004980	MONDO:0002406
MONDO:0004980	MONDO:0005271
MONDO:0004981	MONDO:0007263
MONDO:0004982	MONDO:0002356
MONDO:0004982	MONDO:0021166
MONDO:0004983	MONDO:0003847
MONDO:0004983	MONDO:0005372
MONDO:0004984	MONDO:0004953
MONDO:0004984	MONDO:0005494
MONDO:0004985	MONDO:0005371
MONDO:0004986	MONDO:0001187
MONDO:0004986	MONDO:0004993
MONDO:0004987	MONDO:0006026
MONDO:0004987	MONDO:0021066
MONDO:0004988	MONDO:0000653
MONDO:0004988	MONDO:0004970
MONDO:0004988	MONDO:0004989
MONDO:0004989	MONDO:0004993
MONDO:0004989	MONDO:0007254
MONDO:0004990	MONDO:0006116
MONDO:0004991	MONDO:0005061
MONDO:0004992	MONDO:0005070
MONDO:0004993	MONDO:0004992
MONDO:0004993	MONDO:0005626
MONDO:0004994	MONDO:0003939
MONDO:0004994	MONDO:0005267
MONDO:0004995	MONDO:7770006
MONDO:0004996	MONDO:0004355
MONDO:0004996	MONDO:0018874
MONDO:0004997	MONDO:0000631
MONDO:0004997	MONDO:0024470
MONDO:0005001	MONDO:0004966
MONDO:0005002	MONDO:0002267
MONDO:0005002	MONDO:0002567
MONDO:0005003	MONDO:0004982
MONDO:0005004	MONDO:0004970
MONDO:0005005	MONDO:0005004
MONDO:0005005	MONDO:0005549
MONDO:0005005	MONDO:0007763
MONDO:0005006	MONDO:0002926
MONDO:0005006	MONDO:0002930
MONDO:0005007	MONDO:0002271
MONDO:0005007	MONDO:0004957
MONDO:0005008	MONDO:0004970
MONDO:0005008	MONDO:0024331
MONDO:0005009	MONDO:0005252
MONDO:0005010	MONDO:0000473
MONDO:0005010	MONDO:0005267
MONDO:0005011	MONDO:0005265
MONDO:0005012	MONDO:0002898
MONDO:0005012	MONDO:0005105
MONDO:0005012	MONDO:0021583
MONDO:0005013	MONDO:0000515
MONDO:0005013	MONDO:0021054
MONDO:0005015	MONDO:0001933
MONDO:0005015	MONDO:0002908
MONDO:0005016	MONDO:0005066
MONDO:0005016	MONDO:0005300
MONDO:0005017	MONDO:0005036
MONDO:0005017	MONDO:0021652
MONDO:0005019	MONDO:0005100
MONDO:0005020	MONDO:0004335
MONDO:0005021	MONDO:0000591
MONDO:0005023	MONDO:0003218
MONDO:0005023	MONDO:0004007
MONDO:0005023	MONDO:0004658
MONDO:0005023	MONDO:0005590
MONDO:0005025	MONDO:0000470
MONDO:0005025	MONDO:0024636
MONDO:0005026	MONDO:0001416
MONDO:0005026	MONDO:0004970
MONDO:0005027	MONDO:0005560
MONDO:0005028	MONDO:0004970
MONDO:0005028	MONDO:0019086
MONDO:0005029	MONDO:0002249
MONDO:0005029	MONDO:0020076
MONDO:0005030	MONDO:0005917
MONDO:0005031	MONDO:0006209
MONDO:0005032	MONDO:0004972
MONDO:0005032	MONDO:0006107
MONDO:0005032	MONDO:0036976
MONDO:0005033	MONDO:0000640
MONDO:0005033	MONDO:0002366
MONDO:0005033	MONDO:0006316
MONDO:0005033	MONDO:0016729
MONDO:0005033	MONDO:0021089
MONDO:0005033	MONDO:0044993
MONDO:0005034	MONDO:0015447
MONDO:0005034	MONDO:0024622
MONDO:0005035	MONDO:0006316
MONDO:0005036	MONDO:0004950
MONDO:0005036	MONDO:0004970
MONDO:0005037	MONDO:0005036
MONDO:0005037	MONDO:0005814
MONDO:0005037	MONDO:0006254
MONDO:0005039	MONDO:7770006
MONDO:0005040	MONDO:0005070
MONDO:0005041	MONDO:0005328
MONDO:0005043	MONDO:0045024
MONDO:0005044	MONDO:0000473
MONDO:0005045	MONDO:0000591
MONDO:0005046	MONDO:7770006
MONDO:0005047	MONDO:0005039
MONDO:0005048	MONDO:0019954
MONDO:0005050	MONDO:0004953
MONDO:0005050	MONDO:0006306
MONDO:0005051	MONDO:0000552
MONDO:0005051	MONDO:0006256
MONDO:0005052	MONDO:0002254
MONDO:0005052	MONDO:0005020
MONDO:0005053	MONDO:0005385
MONDO:0005055	MONDO:0005108
MONDO:0005055	MONDO:0015157
MONDO:0005055	MONDO:0016982
MONDO:0005056	MONDO:0005096
MONDO:0005057	MONDO:0002120
MONDO:0005057	MONDO:0005232
MONDO:0005058	MONDO:0002924
MONDO:0005058	MONDO:0017345
MONDO:0005058	MONDO:0018078
MONDO:0005059	MONDO:0044881
MONDO:0005060	MONDO:0002813
MONDO:0005060	MONDO:0018078
MONDO:0005061	MONDO:0004970
MONDO:0005061	MONDO:0005233
MONDO:0005062	MONDO:0005157
MONDO:0005062	MONDO:0015757
MONDO:0005063	MONDO:0004953
MONDO:0005065	MONDO:0006856
MONDO:0005066	MONDO:7770007
MONDO:0005067	MONDO:0010434
MONDO:0005068	MONDO:0024643
MONDO:0005070	MONDO:0023370
MONDO:0005071	MONDO:7770006
MONDO:0005072	MONDO:0006316
MONDO:0005072	MONDO:0021635
MONDO:0005073	MONDO:0021440
MONDO:0005073	MONDO:0021583
MONDO:0005074	MONDO:0002512
MONDO:0005074	MONDO:0005596
MONDO:0005074	MONDO:0006349
MONDO:0005075	MONDO:0002512
MONDO:0005075	MONDO:0015447
MONDO:0005075	MONDO:0024622
MONDO:0005076	MONDO:0002635
MONDO:0005076	MONDO:0021166
MONDO:0005077	MONDO:0005087
MONDO:0005077	MONDO:0037872
MONDO:0005078	MONDO:0021045
MONDO:0005079	MONDO:0045024
MONDO:0005080	MONDO:0002405
MONDO:0005081	MONDO:0003847
MONDO:0005081	MONDO:0045048
MONDO:0005082	MONDO:0004970
MONDO:0005082	MONDO:0005159
MONDO:0005083	MONDO:0002406
MONDO:0005083	MONDO:0005046
MONDO:0005083	MONDO:0100118
MONDO:0005084	MONDO:0002025
MONDO:0005084	MONDO:0005560
MONDO:0005085	MONDO:0006105
MONDO:0005085	MONDO:0021452
MONDO:0005085	MONDO:0100581
MONDO:0005086	MONDO:0004970
MONDO:0005086	MONDO:0005206
MONDO:0005087	MONDO:7770006
MONDO:0005089	MONDO:0004992
MONDO:0005090	MONDO:0005485
MONDO:0005091	MONDO:0005087
MONDO:0005091	MONDO:0020683
MONDO:0005091	MONDO:0020753
MONDO:0005092	MONDO:0004970
MONDO:0005093	MONDO:0002051
MONDO:0005094	MONDO:0002789
MONDO:0005095	MONDO:0005046
MONDO:0005095	MONDO:0006816
MONDO:0005096	MONDO:0002532
MONDO:0005096	MONDO:0004993
MONDO:0005097	MONDO:0005096
MONDO:0005097	MONDO:0005138
MONDO:0005098	MONDO:0011057
MONDO:0005099	MONDO:1060199
MONDO:0005100	MONDO:0005093
MONDO:0005100	MONDO:0019340
MONDO:0005101	MONDO:0005292
MONDO:0005102	MONDO:0002397
MONDO:0005103	MONDO:0005060
MONDO:0005104	MONDO:0005089
MONDO:0005105	MONDO:0021143
MONDO:0005106	MONDO:0044983
MONDO:0005108	MONDO:0005550
MONDO:0005109	MONDO:0021682
MONDO:0005109	MONDO:0022034
MONDO:0005110	MONDO:0004994
MONDO:0005110	MONDO:0700007
MONDO:0005111	MONDO:0005794
MONDO:0005112	MONDO:0003308
MONDO:0005112	MONDO:0006292
MONDO:0005112	MONDO:0006294
MONDO:0005113	MONDO:0005550
MONDO:0005114	MONDO:0021680
MONDO:0005115	MONDO:0017704
MONDO:0005116	MONDO:0005020
MONDO:0005116	MONDO:0005113
MONDO:0005116	MONDO:0043424
MONDO:0005117	MONDO:0005113
MONDO:0005118	MONDO:0004805
MONDO:0005118	MONDO:0006922
MONDO:0005118	MONDO:0025294
MONDO:0005119	MONDO:0000314
MONDO:0005119	MONDO:0006923
MONDO:0005120	MONDO:0700053
MONDO:0005121	MONDO:1040019
MONDO:0005122	MONDO:0005113
MONDO:0005124	MONDO:0000314
MONDO:0005124	MONDO:0020590
MONDO:0005125	MONDO:0005124
MONDO:0005126	MONDO:0005124
MONDO:0005127	MONDO:0005124
MONDO:0005129	MONDO:0001176
MONDO:0005129	MONDO:0003847
MONDO:0005130	MONDO:0000588
MONDO:0005130	MONDO:0003847
MONDO:0005130	MONDO:0020598
MONDO:0005130	MONDO:0024635
MONDO:0005131	MONDO:0002974
MONDO:0005131	MONDO:0005213
MONDO:0005132	MONDO:0005794
MONDO:0005133	MONDO:0000931
MONDO:0005134	MONDO:1011336
MONDO:0005135	MONDO:0005550
MONDO:0005136	MONDO:0002428
MONDO:0005136	MONDO:0044347
MONDO:0005136	MONDO:0100120
MONDO:0005137	MONDO:7770008
MONDO:0005138	MONDO:0004993
MONDO:0005138	MONDO:0008903
MONDO:0005139	MONDO:0011122
MONDO:0005140	MONDO:0018364
MONDO:0005141	MONDO:0005113
MONDO:0005142	MONDO:0040732
MONDO:0005143	MONDO:0040732
MONDO:0005144	MONDO:0004976
MONDO:0005144	MONDO:0024257
MONDO:0005145	MONDO:0004976
MONDO:0005146	MONDO:0005379
MONDO:0005147	MONDO:0000569
MONDO:0005147	MONDO:0000588
MONDO:0005147	MONDO:0005015
MONDO:0005148	MONDO:0005015
MONDO:0005149	MONDO:0005044
MONDO:0005150	MONDO:0002175
MONDO:0005150	MONDO:0019118
MONDO:0005151	MONDO:7770006
MONDO:0005152	MONDO:0003381
MONDO:0005153	MONDO:0004970
MONDO:0005153	MONDO:0005131
MONDO:0005154	MONDO:0002515
MONDO:0005154	MONDO:0005151
MONDO:0005155	MONDO:0005154
MONDO:0005156	MONDO:0002602
MONDO:0005156	MONDO:0021166
MONDO:0005157	MONDO:0044881
MONDO:0005159	MONDO:0004993
MONDO:0005159	MONDO:0008315
MONDO:0005160	MONDO:0005561
MONDO:0005161	MONDO:0100329
MONDO:0005163	MONDO:0700053
MONDO:0005164	MONDO:0006209
MONDO:0005164	MONDO:0018078
MONDO:0005165	MONDO:0005070
MONDO:0005166	MONDO:0000631
MONDO:0005167	MONDO:0006209
MONDO:0005168	MONDO:0005157
MONDO:0005169	MONDO:0024615
MONDO:0005170	MONDO:0044881
MONDO:0005172	MONDO:0002081
MONDO:0005173	MONDO:0000611
MONDO:0005173	MONDO:0002531
MONDO:0005174	MONDO:0005468
MONDO:0005174	MONDO:0020683
MONDO:0005175	MONDO:0001933
MONDO:0005175	MONDO:0005046
MONDO:0005176	MONDO:0001933
MONDO:0005176	MONDO:0005046
MONDO:0005177	MONDO:0002369
MONDO:0005178	MONDO:0005578
MONDO:0005179	MONDO:0000646
MONDO:0005179	MONDO:0002229
MONDO:0005179	MONDO:0004972
MONDO:0005179	MONDO:0036976
MONDO:0005180	MONDO:0021095
MONDO:0005180	MONDO:0100545
MONDO:0005181	MONDO:0002320
MONDO:0005181	MONDO:0003425
MONDO:0005181	MONDO:0009637
MONDO:0005181	MONDO:0100545
MONDO:0005182	MONDO:0005167
MONDO:0005183	MONDO:0002369
MONDO:0005183	MONDO:0005179
MONDO:0005184	MONDO:0005606
MONDO:0005184	MONDO:0006047
MONDO:0005185	MONDO:0008383
MONDO:0005186	MONDO:0005303
MONDO:0005187	MONDO:0005794
MONDO:0005188	MONDO:0005055
MONDO:0005188	MONDO:0043544
MONDO:0005189	MONDO:0011057
MONDO:0005191	MONDO:0005105
MONDO:0005192	MONDO:0002116
MONDO:0005192	MONDO:0006181
MONDO:0005193	MONDO:0021259
MONDO:0005193	MONDO:0024474
MONDO:0005194	MONDO:0100329
MONDO:0005195	MONDO:0004522
MONDO:0005195	MONDO:0005113
MONDO:0005197	MONDO:0002082
MONDO:0005197	MONDO:0002334
MONDO:0005197	MONDO:0003393
MONDO:0005198	MONDO:0002195
MONDO:0005200	MONDO:0005021
MONDO:0005200	MONDO:0021674
MONDO:0005201	MONDO:0000591
MONDO:0005202	MONDO:0005271
MONDO:0005203	MONDO:0021178
MONDO:0005204	MONDO:8000010
MONDO:0005206	MONDO:0002367
MONDO:0005206	MONDO:0004993
MONDO:0005207	MONDO:0002872
MONDO:0005207	MONDO:0005040
MONDO:0005208	MONDO:0002971
MONDO:0005208	MONDO:0005012
MONDO:0005210	MONDO:0005089
MONDO:0005210	MONDO:0006003
MONDO:0005211	MONDO:0002752
MONDO:0005211	MONDO:0005278
MONDO:0005211	MONDO:0024885
MONDO:0005212	MONDO:0018078
MONDO:0005213	MONDO:0002715
MONDO:0005213	MONDO:0004993
MONDO:0005214	MONDO:0001528
MONDO:0005214	MONDO:0018078
MONDO:0005215	MONDO:0001528
MONDO:0005215	MONDO:0004993
MONDO:0005216	MONDO:0002038
MONDO:0005216	MONDO:0005806
MONDO:0005216	MONDO:0021345
MONDO:0005217	MONDO:0004994
MONDO:0005217	MONDO:0100547
MONDO:0005219	MONDO:0002657
MONDO:0005220	MONDO:0005086
MONDO:0005221	MONDO:0005519
MONDO:0005221	MONDO:0020654
MONDO:0005223	MONDO:0015667
MONDO:0005224	MONDO:0015667
MONDO:0005227	MONDO:0005550
MONDO:0005229	MONDO:0005113
MONDO:0005229	MONDO:1040015
MONDO:0005230	MONDO:0006617
MONDO:0005230	MONDO:0024295
MONDO:0005231	MONDO:0006011
MONDO:0005232	MONDO:0004993
MONDO:0005233	MONDO:0005138
MONDO:0005235	MONDO:0009693
MONDO:0005236	MONDO:0005066
MONDO:0005238	MONDO:0020561
MONDO:0005240	MONDO:0002118
MONDO:0005242	MONDO:0005113
MONDO:0005244	MONDO:0003620
MONDO:0005244	MONDO:0019056
MONDO:0005246	MONDO:0002614
MONDO:0005246	MONDO:0003225
MONDO:0005247	MONDO:0005113
MONDO:0005247	MONDO:0100338
MONDO:0005249	MONDO:0024355
MONDO:0005249	MONDO:0043905
MONDO:0005250	MONDO:0021166
MONDO:0005250	MONDO:0045013
MONDO:0005252	MONDO:0005267
MONDO:0005253	MONDO:0005252
MONDO:0005254	MONDO:0005252
MONDO:0005255	MONDO:0005254
MONDO:0005256	MONDO:0005254
MONDO:0005257	MONDO:0005254
MONDO:0005258	MONDO:0000594
MONDO:0005260	MONDO:0005258
MONDO:0005262	MONDO:0005560
MONDO:0005264	MONDO:0005299
MONDO:0005264	MONDO:1060198
MONDO:0005265	MONDO:0003847
MONDO:0005265	MONDO:0005020
MONDO:0005265	MONDO:0005046
MONDO:0005266	MONDO:0002311
MONDO:0005266	MONDO:0005066
MONDO:0005267	MONDO:0004995
MONDO:0005269	MONDO:0000473
MONDO:0005269	MONDO:0011057
MONDO:0005271	MONDO:0000605
MONDO:0005272	MONDO:0018881
MONDO:0005275	MONDO:0000270
MONDO:0005276	MONDO:0002220
MONDO:0005277	MONDO:0005560
MONDO:0005277	MONDO:0017181
MONDO:0005277	MONDO:0043218
MONDO:0005278	MONDO:0004970
MONDO:0005279	MONDO:0000473
MONDO:0005280	MONDO:0003105
MONDO:0005280	MONDO:0021166
MONDO:0005281	MONDO:0002515
MONDO:0005282	MONDO:0004670
MONDO:0005283	MONDO:0005071
MONDO:0005283	MONDO:0005328
MONDO:0005284	MONDO:0005301
MONDO:0005286	MONDO:0005586
MONDO:0005286	MONDO:0021245
MONDO:0005287	MONDO:0005071
MONDO:0005288	MONDO:0005020
MONDO:0005288	MONDO:0005079
MONDO:0005289	MONDO:0001735
MONDO:0005289	MONDO:0024653
MONDO:0005291	MONDO:0006693
MONDO:0005292	MONDO:0002269
MONDO:0005292	MONDO:0003409
MONDO:0005292	MONDO:0005265
MONDO:0005293	MONDO:0005172
MONDO:0005294	MONDO:0005385
MONDO:0005295	MONDO:0002277
MONDO:0005295	MONDO:0005294
MONDO:0005296	MONDO:0003406
MONDO:0005296	MONDO:0005087
MONDO:0005297	MONDO:0004184
MONDO:0005297	MONDO:0005247
MONDO:0005297	MONDO:0021166
MONDO:0005298	MONDO:0000837
MONDO:0005298	MONDO:0800064
MONDO:0005298	MONDO:0800486
MONDO:0005299	MONDO:0005053
MONDO:0005299	MONDO:0011057
MONDO:0005300	MONDO:0005240
MONDO:0005301	MONDO:0000568
MONDO:0005301	MONDO:0005560
MONDO:0005301	MONDO:0006704
MONDO:0005301	MONDO:0020800
MONDO:0005302	MONDO:0007743
MONDO:0005303	MONDO:0004938
MONDO:0005304	MONDO:0004868
MONDO:0005304	MONDO:0024477
MONDO:0005306	MONDO:0003937
MONDO:0005306	MONDO:0005095
MONDO:0005306	MONDO:0008383
MONDO:0005306	MONDO:0037847
MONDO:0005308	MONDO:0003847
MONDO:0005308	MONDO:7770011
MONDO:0005309	MONDO:0005315
MONDO:0005309	MONDO:0037747
MONDO:0005310	MONDO:0005479
MONDO:0005311	MONDO:0002277
MONDO:0005312	MONDO:0024635
MONDO:0005313	MONDO:0005020
MONDO:0005313	MONDO:0009172
MONDO:0005314	MONDO:0005301
MONDO:0005315	MONDO:0021178
MONDO:0005316	MONDO:0006706
MONDO:0005316	MONDO:0023557
MONDO:0005318	MONDO:0004842
MONDO:0005319	MONDO:0005315
MONDO:0005320	MONDO:0005315
MONDO:0005321	MONDO:0000766
MONDO:0005321	MONDO:0003847
MONDO:0005321	MONDO:0020214
MONDO:0005322	MONDO:0005315
MONDO:0005323	MONDO:0005113
MONDO:0005323	MONDO:0021681
MONDO:0005324	MONDO:0011786
MONDO:0005325	MONDO:0005315
MONDO:0005326	MONDO:0005093
MONDO:0005327	MONDO:0005315
MONDO:0005328	MONDO:0002022
MONDO:0005328	MONDO:0024458
MONDO:0005333	MONDO:0003240
MONDO:0005334	MONDO:0001166
MONDO:0005334	MONDO:0100191
MONDO:0005335	MONDO:0021118
MONDO:0005335	MONDO:0024634
MONDO:0005336	MONDO:0020120
MONDO:0005338	MONDO:0005041
MONDO:0005339	MONDO:0021208
MONDO:0005340	MONDO:0004907
MONDO:0005341	MONDO:0002656
MONDO:0005341	MONDO:0020804
MONDO:0005342	MONDO:0002462
MONDO:0005342	MONDO:0005334
MONDO:0005344	MONDO:0005786
MONDO:0005344	MONDO:0006011
MONDO:0005345	MONDO:0003847
MONDO:0005345	MONDO:0005039
MONDO:0005345	MONDO:0021147
MONDO:0005346	MONDO:0004868
MONDO:0005347	MONDO:0005066
MONDO:0005348	MONDO:0006603
MONDO:0005349	MONDO:0002467
MONDO:0005349	MONDO:0018751
MONDO:0005349	MONDO:0037940
MONDO:0005350	MONDO:0005160
MONDO:0005351	MONDO:0005451
MONDO:0005352	MONDO:0000592
MONDO:0005354	MONDO:0005231
MONDO:0005355	MONDO:0006715
MONDO:0005356	MONDO:0005010
MONDO:0005357	MONDO:0005429
MONDO:0005358	MONDO:0005502
MONDO:0005358	MONDO:0018087
MONDO:0005359	MONDO:0005154
MONDO:0005361	MONDO:0001409
MONDO:0005361	MONDO:0018438
MONDO:0005362	MONDO:0002036
MONDO:0005362	MONDO:0002134
MONDO:0005363	MONDO:0100191
MONDO:0005363	MONDO:0100313
MONDO:0005364	MONDO:0001104
MONDO:0005364	MONDO:0005623
MONDO:0005364	MONDO:1060200
MONDO:0005365	MONDO:0021945
MONDO:0005366	MONDO:0005344
MONDO:0005367	MONDO:0005530
MONDO:0005369	MONDO:0019496
MONDO:0005371	MONDO:0005084
MONDO:0005372	MONDO:0003150
MONDO:0005372	MONDO:0005047
MONDO:0005373	MONDO:0005113
MONDO:0005374	MONDO:0002334
MONDO:0005374	MONDO:0003225
MONDO:0005375	MONDO:0004821
MONDO:0005375	MONDO:0005586
MONDO:0005375	MONDO:0020641
MONDO:0005375	MONDO:0021246
MONDO:0005376	MONDO:0002462
MONDO:0005376	MONDO:0700328
MONDO:0005377	MONDO:0002254
MONDO:0005377	MONDO:0002331
MONDO:0005379	MONDO:0005618
MONDO:0005380	MONDO:0005381
MONDO:0005381	MONDO:0005172
MONDO:0005382	MONDO:0002185
MONDO:0005382	MONDO:0003847
MONDO:0005382	MONDO:0800486
MONDO:0005383	MONDO:0005618
MONDO:0005384	MONDO:0005027
MONDO:0005385	MONDO:0004995
MONDO:0005386	MONDO:0000473
MONDO:0005386	MONDO:0005294
MONDO:0005387	MONDO:0001889
MONDO:0005388	MONDO:0004868
MONDO:0005388	MONDO:0007329
MONDO:0005391	MONDO:0005071
MONDO:0005392	MONDO:0000836
MONDO:0005393	MONDO:0005066
MONDO:0005394	MONDO:0011057
MONDO:0005395	MONDO:0005071
MONDO:0005396	MONDO:0005160
MONDO:0005397	MONDO:0003240
MONDO:0005398	MONDO:0005070
MONDO:0005399	MONDO:0005385
MONDO:0005401	MONDO:0003409
MONDO:0005401	MONDO:0005335
MONDO:0005402	MONDO:0005059
MONDO:0005402	MONDO:0005157
MONDO:0005404	MONDO:0002254
MONDO:0005404	MONDO:0003939
MONDO:0005404	MONDO:0021094
MONDO:0005404	MONDO:0100545
MONDO:0005405	MONDO:0004979
MONDO:0005406	MONDO:0005015
MONDO:0005406	MONDO:0024575
MONDO:0005407	MONDO:0005361
MONDO:0005408	MONDO:0005129
MONDO:0005411	MONDO:0002516
MONDO:0005411	MONDO:0021253
MONDO:0005412	MONDO:0002866
MONDO:0005412	MONDO:0004247
MONDO:0005413	MONDO:0054868
MONDO:0005413	MONDO:0100086
MONDO:0005414	MONDO:0005090
MONDO:0005416	MONDO:0005178
MONDO:0005417	MONDO:0005150
MONDO:0005418	MONDO:0004994
MONDO:0005419	MONDO:0005303
MONDO:0005420	MONDO:0003240
MONDO:0005424	MONDO:0019297
MONDO:0005425	MONDO:0005424
MONDO:0005426	MONDO:0005394
MONDO:0005429	MONDO:0005560
MONDO:0005429	MONDO:0024619
MONDO:0005430	MONDO:0005044
MONDO:0005432	MONDO:0005303
MONDO:0005433	MONDO:0005567
MONDO:0005434	MONDO:0006597
MONDO:0005435	MONDO:0007179
MONDO:0005436	MONDO:0005010
MONDO:0005436	MONDO:0045001
MONDO:0005437	MONDO:0001967
MONDO:0005437	MONDO:0002329
MONDO:0005438	MONDO:0001082
MONDO:0005439	MONDO:0001336
MONDO:0005439	MONDO:0037748
MONDO:0005440	MONDO:0003578
MONDO:0005441	MONDO:0003276
MONDO:0005441	MONDO:0021166
MONDO:0005445	MONDO:0003847
MONDO:0005445	MONDO:0011989
MONDO:0005446	MONDO:0011989
MONDO:0005446	MONDO:0024610
MONDO:0005447	MONDO:0005836
MONDO:0005447	MONDO:0021348
