pathway_id	pathway_name	pathway_url	pathway_source
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	REACTOME
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	REACTOME
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	REACTOME
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	REACTOME
REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	REACTOME
REACTOME_RELAXIN_RECEPTORS	REACTOME_RELAXIN_RECEPTORS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RELAXIN_RECEPTORS	REACTOME
REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA	REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA	REACTOME
REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL	REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL	REACTOME
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS	REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS	REACTOME
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	REACTOME
REACTOME_REPRESSION_OF_WNT_TARGET_GENES	REACTOME_REPRESSION_OF_WNT_TARGET_GENES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REPRESSION_OF_WNT_TARGET_GENES	REACTOME
REACTOME_REPRODUCTION	REACTOME_REPRODUCTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REPRODUCTION	REACTOME
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES	REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES	REACTOME
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	REACTOME
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	REACTOME
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	REACTOME
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	REACTOME
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	REACTOME
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY	REACTOME
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION	REACTOME
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY	REACTOME
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS	REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS	REACTOME
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	REACTOME
REACTOME_RESPONSE_TO_METAL_IONS	REACTOME_RESPONSE_TO_METAL_IONS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESPONSE_TO_METAL_IONS	REACTOME
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RETINOID_CYCLE_DISEASE_EVENTS	REACTOME
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	REACTOME
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	REACTOME
REACTOME_RET_SIGNALING	REACTOME_RET_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RET_SIGNALING	REACTOME
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	REACTOME
REACTOME_RHOA_GTPASE_CYCLE	REACTOME_RHOA_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOA_GTPASE_CYCLE	REACTOME
REACTOME_RHOBTB1_GTPASE_CYCLE	REACTOME_RHOBTB1_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOBTB1_GTPASE_CYCLE	REACTOME
REACTOME_RHOBTB2_GTPASE_CYCLE	REACTOME_RHOBTB2_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOBTB2_GTPASE_CYCLE	REACTOME
REACTOME_RHOBTB3_ATPASE_CYCLE	REACTOME_RHOBTB3_ATPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOBTB3_ATPASE_CYCLE	REACTOME
REACTOME_RHOBTB_GTPASE_CYCLE	REACTOME_RHOBTB_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOBTB_GTPASE_CYCLE	REACTOME
REACTOME_RHOB_GTPASE_CYCLE	REACTOME_RHOB_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOB_GTPASE_CYCLE	REACTOME
REACTOME_RHOC_GTPASE_CYCLE	REACTOME_RHOC_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOC_GTPASE_CYCLE	REACTOME
REACTOME_RHOD_GTPASE_CYCLE	REACTOME_RHOD_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOD_GTPASE_CYCLE	REACTOME
REACTOME_RHOF_GTPASE_CYCLE	REACTOME_RHOF_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOF_GTPASE_CYCLE	REACTOME
REACTOME_RHOG_GTPASE_CYCLE	REACTOME_RHOG_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOG_GTPASE_CYCLE	REACTOME
REACTOME_RHOH_GTPASE_CYCLE	REACTOME_RHOH_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOH_GTPASE_CYCLE	REACTOME
REACTOME_RHOJ_GTPASE_CYCLE	REACTOME_RHOJ_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOJ_GTPASE_CYCLE	REACTOME
REACTOME_RHOQ_GTPASE_CYCLE	REACTOME_RHOQ_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOQ_GTPASE_CYCLE	REACTOME
REACTOME_RHOT1_GTPASE_CYCLE	REACTOME_RHOT1_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOT1_GTPASE_CYCLE	REACTOME
REACTOME_RHOU_GTPASE_CYCLE	REACTOME_RHOU_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOU_GTPASE_CYCLE	REACTOME
REACTOME_RHOV_GTPASE_CYCLE	REACTOME_RHOV_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHOV_GTPASE_CYCLE	REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_CIT	REACTOME_RHO_GTPASES_ACTIVATE_CIT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHO_GTPASES_ACTIVATE_CIT	REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_KTN1	REACTOME_RHO_GTPASES_ACTIVATE_KTN1	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHO_GTPASES_ACTIVATE_KTN1	REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_PAKS	REACTOME_RHO_GTPASES_ACTIVATE_PAKS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHO_GTPASES_ACTIVATE_PAKS	REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	REACTOME_RHO_GTPASES_ACTIVATE_PKNS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHO_GTPASES_ACTIVATE_PKNS	REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS	REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS	REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	REACTOME
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	REACTOME
REACTOME_RHO_GTPASE_CYCLE	REACTOME_RHO_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHO_GTPASE_CYCLE	REACTOME
REACTOME_RHO_GTPASE_EFFECTORS	REACTOME_RHO_GTPASE_EFFECTORS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RHO_GTPASE_EFFECTORS	REACTOME
REACTOME_RIBAVIRIN_ADME	REACTOME_RIBAVIRIN_ADME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RIBAVIRIN_ADME	REACTOME
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	REACTOME
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	REACTOME
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	REACTOME
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	REACTOME
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	REACTOME
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	REACTOME
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	REACTOME
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER	REACTOME
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	REACTOME
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	REACTOME
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	REACTOME
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	REACTOME
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	REACTOME
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	REACTOME
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	REACTOME
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	REACTOME
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	REACTOME
REACTOME_RND1_GTPASE_CYCLE	REACTOME_RND1_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RND1_GTPASE_CYCLE	REACTOME
REACTOME_RND2_GTPASE_CYCLE	REACTOME_RND2_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RND2_GTPASE_CYCLE	REACTOME
REACTOME_RND3_GTPASE_CYCLE	REACTOME_RND3_GTPASE_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RND3_GTPASE_CYCLE	REACTOME
REACTOME_ROBO_RECEPTORS_BIND_AKAP5	REACTOME_ROBO_RECEPTORS_BIND_AKAP5	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ROBO_RECEPTORS_BIND_AKAP5	REACTOME
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING	REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING	REACTOME
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	REACTOME
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	REACTOME
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING	REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING	REACTOME
REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION	REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION	REACTOME
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	REACTOME
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION	REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION	REACTOME
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	REACTOME
REACTOME_RRNA_PROCESSING	REACTOME_RRNA_PROCESSING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RRNA_PROCESSING	REACTOME
REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION	REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION	REACTOME
REACTOME_RSK_ACTIVATION	REACTOME_RSK_ACTIVATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RSK_ACTIVATION	REACTOME
REACTOME_RSV_HOST_INTERACTIONS	REACTOME_RSV_HOST_INTERACTIONS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RSV_HOST_INTERACTIONS	REACTOME
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	REACTOME
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	REACTOME
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION	REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION	REACTOME
