source	source_disease_id	mondo_id	mapping_type	mapping_source
Orphanet	Orpha_166260	MONDO:0007441	xref	mondo_obo_xref
Orphanet	Orpha_166265	MONDO:0007442	xref	mondo_obo_xref
Orphanet	Orpha_1166	MONDO:0007443	xref	mondo_obo_xref
Orphanet	Orpha_86920	MONDO:0007445	xref	mondo_obo_xref
Orphanet	Orpha_493342	MONDO:0007447	xref	mondo_obo_xref
Orphanet	Orpha_1660	MONDO:0007449	xref	mondo_obo_xref
Orphanet	Orpha_30925	MONDO:0007450	xref	mondo_obo_xref
Orphanet	Orpha_2868	MONDO:0007461	xref	mondo_obo_xref
Orphanet	Orpha_99177	MONDO:0007464	xref	mondo_obo_xref
Orphanet	Orpha_1683	MONDO:0007465	xref	mondo_obo_xref
Orphanet	Orpha_85192	MONDO:0007470	xref	mondo_obo_xref
Orphanet	Orpha_75376	MONDO:0007471	xref	mondo_obo_xref
Orphanet	Orpha_233	MONDO:0007473	xref	mondo_obo_xref
Orphanet	Orpha_79142	MONDO:0007476	xref	mondo_obo_xref
Orphanet	Orpha_2616	MONDO:0007477	xref	mondo_obo_xref
Orphanet	Orpha_93325	MONDO:0007478	xref	mondo_obo_xref
Orphanet	Orpha_2569	MONDO:0007480	xref	mondo_obo_xref
Orphanet	Orpha_240	MONDO:0007481	xref	mondo_obo_xref
Orphanet	Orpha_1765	MONDO:0007482	xref	mondo_obo_xref
Orphanet	Orpha_41	MONDO:0007483	xref	mondo_obo_xref
Orphanet	Orpha_352657	MONDO:0007486	xref	mondo_obo_xref
Orphanet	Orpha_1648	MONDO:0007488	xref	mondo_obo_xref
Orphanet	Orpha_1822	MONDO:0007489	xref	mondo_obo_xref
Orphanet	Orpha_2767	MONDO:0007490	xref	mondo_obo_xref
Orphanet	Orpha_256	MONDO:0007492	xref	mondo_obo_xref
Orphanet	Orpha_98805	MONDO:0007493	xref	mondo_obo_xref
Orphanet	Orpha_71517	MONDO:0007496	xref	mondo_obo_xref
Orphanet	Orpha_2405	MONDO:0007504	xref	mondo_obo_xref
Orphanet	Orpha_1658	MONDO:0007507	xref	mondo_obo_xref
Orphanet	Orpha_3022	MONDO:0007508	xref	mondo_obo_xref
Orphanet	Orpha_189	MONDO:0007510	xref	mondo_obo_xref
Orphanet	Orpha_1818	MONDO:0007511	xref	mondo_obo_xref
Orphanet	Orpha_3391	MONDO:0007513	xref	mondo_obo_xref
Orphanet	Orpha_1888	MONDO:0007516	xref	mondo_obo_xref
Orphanet	Orpha_1889	MONDO:0007517	xref	mondo_obo_xref
Orphanet	Orpha_1895	MONDO:0007519	xref	mondo_obo_xref
Orphanet	Orpha_287	MONDO:0007522	xref	mondo_obo_xref
Orphanet	Orpha_285	MONDO:0007523	xref	mondo_obo_xref
Orphanet	Orpha_1899	MONDO:0007525	xref	mondo_obo_xref
Orphanet	Orpha_75496	MONDO:0007526	xref	mondo_obo_xref
Orphanet	Orpha_75392	MONDO:0007527	xref	mondo_obo_xref
Orphanet	Orpha_79148	MONDO:0007529	xref	mondo_obo_xref
Orphanet	Orpha_116	MONDO:0007534	xref	mondo_obo_xref
Orphanet	Orpha_1928	MONDO:0007536	xref	mondo_obo_xref
Orphanet	Orpha_2789	MONDO:0007537	xref	mondo_obo_xref
Orphanet	Orpha_2672	MONDO:0007539	xref	mondo_obo_xref
Orphanet	Orpha_652	MONDO:0007540	xref	mondo_obo_xref
Orphanet	Orpha_1328	MONDO:0007542	xref	mondo_obo_xref
Orphanet	Orpha_79411	MONDO:0007548	xref	mondo_obo_xref
Orphanet	Orpha_231568	MONDO:0007549	xref	mondo_obo_xref
Orphanet	Orpha_79396	MONDO:0007550	xref	mondo_obo_xref
Orphanet	Orpha_79400	MONDO:0007551	xref	mondo_obo_xref
Orphanet	Orpha_79410	MONDO:0007552	xref	mondo_obo_xref
Orphanet	Orpha_79399	MONDO:0007554	xref	mondo_obo_xref
Orphanet	Orpha_79401	MONDO:0007555	xref	mondo_obo_xref
Orphanet	Orpha_79397	MONDO:0007556	xref	mondo_obo_xref
Orphanet	Orpha_25968	MONDO:0007558	xref	mondo_obo_xref
Orphanet	Orpha_166433	MONDO:0007560	xref	mondo_obo_xref
Orphanet	Orpha_93308	MONDO:0007561	xref	mondo_obo_xref
Orphanet	Orpha_166011	MONDO:0007562	xref	mondo_obo_xref
Orphanet	Orpha_91414	MONDO:0007564	xref	mondo_obo_xref
Orphanet	Orpha_211	MONDO:0007565	xref	mondo_obo_xref
Orphanet	Orpha_65748	MONDO:0007566	xref	mondo_obo_xref
Orphanet	Orpha_231031	MONDO:0007570	xref	mondo_obo_xref
Orphanet	Orpha_90026	MONDO:0007571	xref	mondo_obo_xref
Orphanet	Orpha_90042	MONDO:0007572	xref	mondo_obo_xref
Orphanet	Orpha_1955	MONDO:0007574	xref	mondo_obo_xref
Orphanet	Orpha_1962	MONDO:0007584	xref	mondo_obo_xref
Orphanet	Orpha_3023	MONDO:0007587	xref	mondo_obo_xref
Orphanet	Orpha_1964	MONDO:0007588	xref	mondo_obo_xref
Orphanet	Orpha_141145	MONDO:0007590	xref	mondo_obo_xref
Orphanet	Orpha_2809	MONDO:0007592	xref	mondo_obo_xref
Orphanet	Orpha_3337	MONDO:0007600	xref	mondo_obo_xref
Orphanet	Orpha_47612	MONDO:0007603	xref	mondo_obo_xref
Orphanet	Orpha_1988	MONDO:0007604	xref	mondo_obo_xref
Orphanet	Orpha_337	MONDO:0007606	xref	mondo_obo_xref
Orphanet	Orpha_873	MONDO:0007608	xref	mondo_obo_xref
Orphanet	Orpha_2026	MONDO:0007610	xref	mondo_obo_xref
Orphanet	Orpha_2027	MONDO:0007612	xref	mondo_obo_xref
Orphanet	Orpha_45358	MONDO:0007614	xref	mondo_obo_xref
Orphanet	Orpha_2378	MONDO:0007615	xref	mondo_obo_xref
Orphanet	Orpha_1937	MONDO:0007618	xref	mondo_obo_xref
Orphanet	Orpha_289465	MONDO:0007619	xref	mondo_obo_xref
Orphanet	Orpha_79292	MONDO:0007620	xref	mondo_obo_xref
Orphanet	Orpha_2044	MONDO:0007621	xref	mondo_obo_xref
Orphanet	Orpha_2047	MONDO:0007624	xref	mondo_obo_xref
Orphanet	Orpha_91498	MONDO:0007626	xref	mondo_obo_xref
Orphanet	Orpha_79133	MONDO:0007627	xref	mondo_obo_xref
Orphanet	Orpha_75327	MONDO:0007630	xref	mondo_obo_xref
Orphanet	Orpha_347	MONDO:0007635	xref	mondo_obo_xref
Orphanet	Orpha_391474	MONDO:0007636	xref	mondo_obo_xref
Orphanet	Orpha_227796	MONDO:0007639	xref	mondo_obo_xref
Orphanet	Orpha_59181	MONDO:0007640	xref	mondo_obo_xref
Orphanet	Orpha_440987	MONDO:0007642	xref	mondo_obo_xref
Orphanet	Orpha_324442	MONDO:0007646	xref	mondo_obo_xref
Orphanet	Orpha_26106	MONDO:0007648	xref	mondo_obo_xref
Orphanet	Orpha_52417	MONDO:0007650	xref	mondo_obo_xref
Orphanet	Orpha_2069	MONDO:0007651	xref	mondo_obo_xref
Orphanet	Orpha_2494	MONDO:0007652	xref	mondo_obo_xref
Orphanet	Orpha_356	MONDO:0007656	xref	mondo_obo_xref
Orphanet	Orpha_435329	MONDO:0007660	xref	mondo_obo_xref
Orphanet	Orpha_856	MONDO:0007661	xref	mondo_obo_xref
Orphanet	Orpha_2085	MONDO:0007666	xref	mondo_obo_xref
Orphanet	Orpha_251639	MONDO:0007667	xref	mondo_obo_xref
Orphanet	Orpha_93111	MONDO:0007669	xref	mondo_obo_xref
Orphanet	Orpha_69735	MONDO:0007670	xref	mondo_obo_xref
Orphanet	Orpha_84090	MONDO:0007671	xref	mondo_obo_xref
Orphanet	Orpha_83454	MONDO:0007672	xref	mondo_obo_xref
Orphanet	Orpha_2090	MONDO:0007679	xref	mondo_obo_xref
Orphanet	Orpha_2091	MONDO:0007680	xref	mondo_obo_xref
Orphanet	Orpha_276399	MONDO:0007681	xref	mondo_obo_xref
Orphanet	Orpha_2097	MONDO:0007683	xref	mondo_obo_xref
Orphanet	Orpha_721	MONDO:0007686	xref	mondo_obo_xref
Orphanet	Orpha_2588	MONDO:0007688	xref	mondo_obo_xref
Orphanet	Orpha_178345	MONDO:0007690	xref	mondo_obo_xref
Orphanet	Orpha_2220	MONDO:0007693	xref	mondo_obo_xref
Orphanet	Orpha_1927	MONDO:0007696	xref	mondo_obo_xref
Orphanet	Orpha_2438	MONDO:0007698	xref	mondo_obo_xref
Orphanet	Orpha_855	MONDO:0007699	xref	mondo_obo_xref
Orphanet	Orpha_2118	MONDO:0007700	xref	mondo_obo_xref
Orphanet	Orpha_1342	MONDO:0007702	xref	mondo_obo_xref
Orphanet	Orpha_178330	MONDO:0007705	xref	mondo_obo_xref
Orphanet	Orpha_2124	MONDO:0007706	xref	mondo_obo_xref
Orphanet	Orpha_2330	MONDO:0007708	xref	mondo_obo_xref
Orphanet	Orpha_1214	MONDO:0007710	xref	mondo_obo_xref
Orphanet	Orpha_1241	MONDO:0007711	xref	mondo_obo_xref
Orphanet	Orpha_2549	MONDO:0007712	xref	mondo_obo_xref
Orphanet	Orpha_221083	MONDO:0007713	xref	mondo_obo_xref
Orphanet	Orpha_98791	MONDO:0007716	xref	mondo_obo_xref
Orphanet	Orpha_2156	MONDO:0007724	xref	mondo_obo_xref
Orphanet	Orpha_158025	MONDO:0007725	xref	mondo_obo_xref
Orphanet	Orpha_2114	MONDO:0007726	xref	mondo_obo_xref
Orphanet	Orpha_32960	MONDO:0007727	xref	mondo_obo_xref
Orphanet	Orpha_392	MONDO:0007732	xref	mondo_obo_xref
Orphanet	Orpha_91413	MONDO:0007735	xref	mondo_obo_xref
Orphanet	Orpha_3265	MONDO:0007737	xref	mondo_obo_xref
Orphanet	Orpha_263463	MONDO:0007738	xref	mondo_obo_xref
Orphanet	Orpha_399	MONDO:0007739	xref	mondo_obo_xref
Orphanet	Orpha_898	MONDO:0007740	xref	mondo_obo_xref
Orphanet	Orpha_2190	MONDO:0007741	xref	mondo_obo_xref
Orphanet	Orpha_79506	MONDO:0007744	xref	mondo_obo_xref
Orphanet	Orpha_357	MONDO:0007745	xref	mondo_obo_xref
Orphanet	Orpha_542657	MONDO:0007747	xref	mondo_obo_xref
Orphanet	Orpha_662240	MONDO:0007753	xref	mondo_obo_xref
Orphanet	Orpha_409	MONDO:0007756	xref	mondo_obo_xref
Orphanet	Orpha_1336	MONDO:0007757	xref	mondo_obo_xref
Orphanet	Orpha_2199	MONDO:0007758	xref	mondo_obo_xref
Orphanet	Orpha_413	MONDO:0007761	xref	mondo_obo_xref
Orphanet	Orpha_530849	MONDO:0007762	xref	mondo_obo_xref
Orphanet	Orpha_70470	MONDO:0007762	xref	mondo_obo_xref
Orphanet	Orpha_2790	MONDO:0007764	xref	mondo_obo_xref
Orphanet	Orpha_443098	MONDO:0007765	xref	mondo_obo_xref
Orphanet	Orpha_77296	MONDO:0007766	xref	mondo_obo_xref
Orphanet	Orpha_99880	MONDO:0007768	xref	mondo_obo_xref
Orphanet	Orpha_88938	MONDO:0007772	xref	mondo_obo_xref
Orphanet	Orpha_306588	MONDO:0007779	xref	mondo_obo_xref
Orphanet	Orpha_165994	MONDO:0007784	xref	mondo_obo_xref
Orphanet	Orpha_1023	MONDO:0007787	xref	mondo_obo_xref
Orphanet	Orpha_64748	MONDO:0007790	xref	mondo_obo_xref
Orphanet	Orpha_93372	MONDO:0007791	xref	mondo_obo_xref
Orphanet	Orpha_101049	MONDO:0007792	xref	mondo_obo_xref
Orphanet	Orpha_429	MONDO:0007793	xref	mondo_obo_xref
Orphanet	Orpha_2491	MONDO:0007795	xref	mondo_obo_xref
Orphanet	Orpha_2237	MONDO:0007797	xref	mondo_obo_xref
Orphanet	Orpha_1598	MONDO:0007800	xref	mondo_obo_xref
Orphanet	Orpha_261974	MONDO:0007800	xref	mondo_obo_xref
Orphanet	Orpha_102	MONDO:0007803	xref	mondo_obo_xref
Orphanet	Orpha_672	MONDO:0007804	xref	mondo_obo_xref
Orphanet	Orpha_79503	MONDO:0007808	xref	mondo_obo_xref
Orphanet	Orpha_79504	MONDO:0007809	xref	mondo_obo_xref
Orphanet	Orpha_462	MONDO:0007810	xref	mondo_obo_xref
Orphanet	Orpha_2267	MONDO:0007811	xref	mondo_obo_xref
Orphanet	Orpha_455	MONDO:0007813	xref	mondo_obo_xref
Orphanet	Orpha_2314	MONDO:0007818	xref	mondo_obo_xref
Orphanet	Orpha_2286	MONDO:0007819	xref	mondo_obo_xref
Orphanet	Orpha_2287	MONDO:0007820	xref	mondo_obo_xref
Orphanet	Orpha_611	MONDO:0007827	xref	mondo_obo_xref
Orphanet	Orpha_2307	MONDO:0007836	xref	mondo_obo_xref
Orphanet	Orpha_2316	MONDO:0007837	xref	mondo_obo_xref
Orphanet	Orpha_2308	MONDO:0007838	xref	mondo_obo_xref
Orphanet	Orpha_916	MONDO:0007839	xref	mondo_obo_xref
Orphanet	Orpha_1509	MONDO:0007841	xref	mondo_obo_xref
Orphanet	Orpha_2295	MONDO:0007842	xref	mondo_obo_xref
Orphanet	Orpha_2332	MONDO:0007846	xref	mondo_obo_xref
Orphanet	Orpha_2334	MONDO:0007848	xref	mondo_obo_xref
Orphanet	Orpha_647815	MONDO:0007849	xref	mondo_obo_xref
Orphanet	Orpha_2202	MONDO:0007852	xref	mondo_obo_xref
Orphanet	Orpha_538574	MONDO:0007853	xref	mondo_obo_xref
Orphanet	Orpha_50943	MONDO:0007854	xref	mondo_obo_xref
Orphanet	Orpha_2198	MONDO:0007856	xref	mondo_obo_xref
Orphanet	Orpha_86919	MONDO:0007857	xref	mondo_obo_xref
Orphanet	Orpha_2200	MONDO:0007860	xref	mondo_obo_xref
Orphanet	Orpha_2343	MONDO:0007861	xref	mondo_obo_xref
Orphanet	Orpha_896	MONDO:0007862	xref	mondo_obo_xref
Orphanet	Orpha_33543	MONDO:0007863	xref	mondo_obo_xref
Orphanet	Orpha_2346	MONDO:0007864	xref	mondo_obo_xref
Orphanet	Orpha_90308	MONDO:0007864	xref	mondo_obo_xref
Orphanet	Orpha_2698	MONDO:0007866	xref	mondo_obo_xref
Orphanet	Orpha_451612	MONDO:0007871	xref	mondo_obo_xref
Orphanet	Orpha_2363	MONDO:0007872	xref	mondo_obo_xref
Orphanet	Orpha_502	MONDO:0007874	xref	mondo_obo_xref
Orphanet	Orpha_503	MONDO:0007875	xref	mondo_obo_xref
Orphanet	Orpha_2808	MONDO:0007876	xref	mondo_obo_xref
Orphanet	Orpha_2373	MONDO:0007878	xref	mondo_obo_xref
Orphanet	Orpha_1202	MONDO:0007879	xref	mondo_obo_xref
Orphanet	Orpha_2374	MONDO:0007880	xref	mondo_obo_xref
Orphanet	Orpha_652522	MONDO:0007883	xref	mondo_obo_xref
Orphanet	Orpha_2380	MONDO:0007885	xref	mondo_obo_xref
Orphanet	Orpha_523	MONDO:0007888	xref	mondo_obo_xref
Orphanet	Orpha_231040	MONDO:0007891	xref	mondo_obo_xref
Orphanet	Orpha_2658	MONDO:0007892	xref	mondo_obo_xref
Orphanet	Orpha_500	MONDO:0007893	xref	mondo_obo_xref
Orphanet	Orpha_2900	MONDO:0007894	xref	mondo_obo_xref
Orphanet	Orpha_85166	MONDO:0007895	xref	mondo_obo_xref
Orphanet	Orpha_514	MONDO:0007896	xref	mondo_obo_xref
Orphanet	Orpha_33409	MONDO:0007899	xref	mondo_obo_xref
Orphanet	Orpha_2699	MONDO:0007904	xref	mondo_obo_xref
Orphanet	Orpha_2348	MONDO:0007906	xref	mondo_obo_xref
Orphanet	Orpha_2398	MONDO:0007908	xref	mondo_obo_xref
Orphanet	Orpha_199276	MONDO:0007909	xref	mondo_obo_xref
Orphanet	Orpha_536	MONDO:0007915	xref	mondo_obo_xref
Orphanet	Orpha_90362	MONDO:0007916	xref	mondo_obo_xref
Orphanet	Orpha_86914	MONDO:0007917	xref	mondo_obo_xref
Orphanet	Orpha_2526	MONDO:0007918	xref	mondo_obo_xref
Orphanet	Orpha_79452	MONDO:0007919	xref	mondo_obo_xref
Orphanet	Orpha_90186	MONDO:0007920	xref	mondo_obo_xref
Orphanet	Orpha_662	MONDO:0007921	xref	mondo_obo_xref
Orphanet	Orpha_33001	MONDO:0007922	xref	mondo_obo_xref
Orphanet	Orpha_109	MONDO:0007924	xref	mondo_obo_xref
Orphanet	Orpha_86841	MONDO:0007925	xref	mondo_obo_xref
Orphanet	Orpha_2430	MONDO:0007927	xref	mondo_obo_xref
Orphanet	Orpha_1243	MONDO:0007931	xref	mondo_obo_xref
Orphanet	Orpha_251287	MONDO:0007934	xref	mondo_obo_xref
Orphanet	Orpha_75381	MONDO:0007935	xref	mondo_obo_xref
Orphanet	Orpha_34528	MONDO:0007937	xref	mondo_obo_xref
Orphanet	Orpha_245	MONDO:0007943	xref	mondo_obo_xref
Orphanet	Orpha_91412	MONDO:0007946	xref	mondo_obo_xref
Orphanet	Orpha_284963	MONDO:0007947	xref	mondo_obo_xref
Orphanet	Orpha_558	MONDO:0007947	xref	mondo_obo_xref
Orphanet	Orpha_560	MONDO:0007949	xref	mondo_obo_xref
Orphanet	Orpha_98292	MONDO:0007950	xref	mondo_obo_xref
Orphanet	Orpha_1248	MONDO:0007953	xref	mondo_obo_xref
Orphanet	Orpha_1993	MONDO:0007956	xref	mondo_obo_xref
Orphanet	Orpha_99361	MONDO:0007958	xref	mondo_obo_xref
Orphanet	Orpha_616	MONDO:0007959	xref	mondo_obo_xref
Orphanet	Orpha_252206	MONDO:0007967	xref	mondo_obo_xref
Orphanet	Orpha_2483	MONDO:0007969	xref	mondo_obo_xref
Orphanet	Orpha_2485	MONDO:0007970	xref	mondo_obo_xref
Orphanet	Orpha_3034	MONDO:0007971	xref	mondo_obo_xref
Orphanet	Orpha_45360	MONDO:0007972	xref	mondo_obo_xref
Orphanet	Orpha_1836	MONDO:0007977	xref	mondo_obo_xref
Orphanet	Orpha_2499	MONDO:0007979	xref	mondo_obo_xref
Orphanet	Orpha_33067	MONDO:0007982	xref	mondo_obo_xref
Orphanet	Orpha_174	MONDO:0007983	xref	mondo_obo_xref
Orphanet	Orpha_2504	MONDO:0007984	xref	mondo_obo_xref
Orphanet	Orpha_2635	MONDO:0007986	xref	mondo_obo_xref
Orphanet	Orpha_485	MONDO:0007987	xref	mondo_obo_xref
Orphanet	Orpha_2514	MONDO:0007988	xref	mondo_obo_xref
Orphanet	Orpha_566	MONDO:0007989	xref	mondo_obo_xref
Orphanet	Orpha_2505	MONDO:0007990	xref	mondo_obo_xref
Orphanet	Orpha_2533	MONDO:0007991	xref	mondo_obo_xref
Orphanet	Orpha_2536	MONDO:0007992	xref	mondo_obo_xref
Orphanet	Orpha_2538	MONDO:0007993	xref	mondo_obo_xref
Orphanet	Orpha_2551	MONDO:0007998	xref	mondo_obo_xref
Orphanet	Orpha_254892	MONDO:0008003	xref	mondo_obo_xref
Orphanet	Orpha_741	MONDO:0008004	xref	mondo_obo_xref
Orphanet	Orpha_3238	MONDO:0008005	xref	mondo_obo_xref
Orphanet	Orpha_570	MONDO:0008006	xref	mondo_obo_xref
Orphanet	Orpha_1077	MONDO:0008007	xref	mondo_obo_xref
Orphanet	Orpha_2563	MONDO:0008008	xref	mondo_obo_xref
Orphanet	Orpha_573	MONDO:0008009	xref	mondo_obo_xref
Orphanet	Orpha_261112	MONDO:0008013	xref	mondo_obo_xref
Orphanet	Orpha_3377	MONDO:0008016	xref	mondo_obo_xref
Orphanet	Orpha_1839	MONDO:0008017	xref	mondo_obo_xref
Orphanet	Orpha_587	MONDO:0008018	xref	mondo_obo_xref
Orphanet	Orpha_247768	MONDO:0008019	xref	mondo_obo_xref
Orphanet	Orpha_2579	MONDO:0008023	xref	mondo_obo_xref
Orphanet	Orpha_209341	MONDO:0008026	xref	mondo_obo_xref
Orphanet	Orpha_610	MONDO:0008029	xref	mondo_obo_xref
Orphanet	Orpha_2585	MONDO:0008038	xref	mondo_obo_xref
Orphanet	Orpha_289326	MONDO:0008039	xref	mondo_obo_xref
Orphanet	Orpha_420611	MONDO:0008040	xref	mondo_obo_xref
Orphanet	Orpha_2589	MONDO:0008043	xref	mondo_obo_xref
Orphanet	Orpha_2590	MONDO:0008045	xref	mondo_obo_xref
Orphanet	Orpha_99846	MONDO:0008046	xref	mondo_obo_xref
Orphanet	Orpha_37612	MONDO:0008047	xref	mondo_obo_xref
Orphanet	Orpha_169189	MONDO:0008048	xref	mondo_obo_xref
Orphanet	Orpha_59135	MONDO:0008050	xref	mondo_obo_xref
Orphanet	Orpha_2593	MONDO:0008051	xref	mondo_obo_xref
Orphanet	Orpha_93672	MONDO:0008054	xref	mondo_obo_xref
Orphanet	Orpha_273	MONDO:0008056	xref	mondo_obo_xref
Orphanet	Orpha_171886	MONDO:0008058	xref	mondo_obo_xref
Orphanet	Orpha_69087	MONDO:0008059	xref	mondo_obo_xref
Orphanet	Orpha_79153	MONDO:0008060	xref	mondo_obo_xref
Orphanet	Orpha_2614	MONDO:0008061	xref	mondo_obo_xref
Orphanet	Orpha_98904	MONDO:0008070	xref	mondo_obo_xref
Orphanet	Orpha_88659	MONDO:0008071	xref	mondo_obo_xref
Orphanet	Orpha_209886	MONDO:0008073	xref	mondo_obo_xref
Orphanet	Orpha_88950	MONDO:0008073	xref	mondo_obo_xref
Orphanet	Orpha_93921	MONDO:0008075	xref	mondo_obo_xref
Orphanet	Orpha_247709	MONDO:0008082	xref	mondo_obo_xref
Orphanet	Orpha_228343	MONDO:0008083	xref	mondo_obo_xref
Orphanet	Orpha_640	MONDO:0008087	xref	mondo_obo_xref
Orphanet	Orpha_2686	MONDO:0008090	xref	mondo_obo_xref
Orphanet	Orpha_279943	MONDO:0008092	xref	mondo_obo_xref
Orphanet	Orpha_624	MONDO:0008094	xref	mondo_obo_xref
Orphanet	Orpha_2612	MONDO:0008097	xref	mondo_obo_xref
Orphanet	Orpha_2633	MONDO:0008098	xref	mondo_obo_xref
Orphanet	Orpha_2456	MONDO:0008101	xref	mondo_obo_xref
Orphanet	Orpha_1647	MONDO:0008108	xref	mondo_obo_xref
Orphanet	Orpha_99922	MONDO:0008109	xref	mondo_obo_xref
Orphanet	Orpha_2710	MONDO:0008111	xref	mondo_obo_xref
Orphanet	Orpha_2353	MONDO:0008113	xref	mondo_obo_xref
Orphanet	Orpha_391641	MONDO:0008115	xref	mondo_obo_xref
Orphanet	Orpha_270	MONDO:0008116	xref	mondo_obo_xref
Orphanet	Orpha_2724	MONDO:0008118	xref	mondo_obo_xref
Orphanet	Orpha_98755	MONDO:0008119	xref	mondo_obo_xref
Orphanet	Orpha_93328	MONDO:0008123	xref	mondo_obo_xref
Orphanet	Orpha_2741	MONDO:0008127	xref	mondo_obo_xref
Orphanet	Orpha_2743	MONDO:0008130	xref	mondo_obo_xref
Orphanet	Orpha_67036	MONDO:0008133	xref	mondo_obo_xref
Orphanet	Orpha_98673	MONDO:0008134	xref	mondo_obo_xref
Orphanet	Orpha_137902	MONDO:0008136	xref	mondo_obo_xref
Orphanet	Orpha_637061	MONDO:0008136	xref	mondo_obo_xref
Orphanet	Orpha_2756	MONDO:0008137	xref	mondo_obo_xref
Orphanet	Orpha_98606	MONDO:0008138	xref	mondo_obo_xref
Orphanet	Orpha_2760	MONDO:0008139	xref	mondo_obo_xref
Orphanet	Orpha_3314	MONDO:0008142	xref	mondo_obo_xref
Orphanet	Orpha_296	MONDO:0008145	xref	mondo_obo_xref
Orphanet	Orpha_216796	MONDO:0008146	xref	mondo_obo_xref
Orphanet	Orpha_216804	MONDO:0008147	xref	mondo_obo_xref
Orphanet	Orpha_216820	MONDO:0008148	xref	mondo_obo_xref
Orphanet	Orpha_2645	MONDO:0008150	xref	mondo_obo_xref
Orphanet	Orpha_53697	MONDO:0008151	xref	mondo_obo_xref
Orphanet	Orpha_2774	MONDO:0008152	xref	mondo_obo_xref
Orphanet	Orpha_2762	MONDO:0008153	xref	mondo_obo_xref
Orphanet	Orpha_2777	MONDO:0008155	xref	mondo_obo_xref
Orphanet	Orpha_53	MONDO:0008156	xref	mondo_obo_xref
Orphanet	Orpha_1306	MONDO:0008157	xref	mondo_obo_xref
Orphanet	Orpha_1562	MONDO:0008158	xref	mondo_obo_xref
Orphanet	Orpha_2791	MONDO:0008161	xref	mondo_obo_xref
Orphanet	Orpha_2792	MONDO:0008163	xref	mondo_obo_xref
Orphanet	Orpha_98868	MONDO:0008165	xref	mondo_obo_xref
Orphanet	Orpha_314473	MONDO:0008168	xref	mondo_obo_xref
Orphanet	Orpha_213500	MONDO:0008170	xref	mondo_obo_xref
Orphanet	Orpha_1952	MONDO:0008175	xref	mondo_obo_xref
Orphanet	Orpha_2800	MONDO:0008177	xref	mondo_obo_xref
Orphanet	Orpha_46348	MONDO:0008179	xref	mondo_obo_xref
Orphanet	Orpha_2291	MONDO:0008180	xref	mondo_obo_xref
Orphanet	Orpha_2399	MONDO:0008182	xref	mondo_obo_xref
Orphanet	Orpha_675	MONDO:0008183	xref	mondo_obo_xref
Orphanet	Orpha_676	MONDO:0008185	xref	mondo_obo_xref
Orphanet	Orpha_684	MONDO:0008195	xref	mondo_obo_xref
Orphanet	Orpha_2646	MONDO:0008196	xref	mondo_obo_xref
Orphanet	Orpha_251290	MONDO:0008198	xref	mondo_obo_xref
Orphanet	Orpha_411602	MONDO:0008199	xref	mondo_obo_xref
Orphanet	Orpha_178509	MONDO:0008201	xref	mondo_obo_xref
Orphanet	Orpha_86789	MONDO:0008205	xref	mondo_obo_xref
Orphanet	Orpha_1179	MONDO:0008206	xref	mondo_obo_xref
Orphanet	Orpha_1428	MONDO:0008207	xref	mondo_obo_xref
Orphanet	Orpha_46627	MONDO:0008209	xref	mondo_obo_xref
Orphanet	Orpha_2976	MONDO:0008211	xref	mondo_obo_xref
Orphanet	Orpha_99027	MONDO:0008215	xref	mondo_obo_xref
Orphanet	Orpha_2839	MONDO:0008217	xref	mondo_obo_xref
Orphanet	Orpha_2841	MONDO:0008218	xref	mondo_obo_xref
Orphanet	Orpha_704	MONDO:0008219	xref	mondo_obo_xref
Orphanet	Orpha_742	MONDO:0008221	xref	mondo_obo_xref
Orphanet	Orpha_37553	MONDO:0008222	xref	mondo_obo_xref
Orphanet	Orpha_681	MONDO:0008223	xref	mondo_obo_xref
Orphanet	Orpha_682	MONDO:0008224	xref	mondo_obo_xref
Orphanet	Orpha_680	MONDO:0008225	xref	mondo_obo_xref
Orphanet	Orpha_1795	MONDO:0008227	xref	mondo_obo_xref
Orphanet	Orpha_120	MONDO:0008228	xref	mondo_obo_xref
Orphanet	Orpha_2870	MONDO:0008231	xref	mondo_obo_xref
Orphanet	Orpha_247698	MONDO:0008234	xref	mondo_obo_xref
Orphanet	Orpha_2878	MONDO:0008237	xref	mondo_obo_xref
Orphanet	Orpha_2884	MONDO:0008244	xref	mondo_obo_xref
Orphanet	Orpha_2885	MONDO:0008245	xref	mondo_obo_xref
Orphanet	Orpha_251295	MONDO:0008246	xref	mondo_obo_xref
Orphanet	Orpha_3104	MONDO:0008247	xref	mondo_obo_xref
Orphanet	Orpha_231679	MONDO:0008250	xref	mondo_obo_xref
Orphanet	Orpha_2897	MONDO:0008251	xref	mondo_obo_xref
Orphanet	Orpha_2903	MONDO:0008259	xref	mondo_obo_xref
Orphanet	Orpha_2908	MONDO:0008260	xref	mondo_obo_xref
Orphanet	Orpha_221039	MONDO:0008261	xref	mondo_obo_xref
Orphanet	Orpha_2911	MONDO:0008262	xref	mondo_obo_xref
Orphanet	Orpha_34149	MONDO:0008264	xref	mondo_obo_xref
Orphanet	Orpha_2919	MONDO:0008267	xref	mondo_obo_xref
Orphanet	Orpha_2917	MONDO:0008268	xref	mondo_obo_xref
