disease_id	gene_symbol	gene_weight	evidence_source
Orpha_791	TTC8	1	Orphapacket_gene_mapping
Orpha_791	TULP1	1	Orphapacket_gene_mapping
Orpha_791	USH2A	1	Orphapacket_gene_mapping
Orpha_791	CLRN1	1	Orphapacket_gene_mapping
Orpha_791	CNGA1	1	Orphapacket_gene_mapping
Orpha_791	CRB1	1	Orphapacket_gene_mapping
Orpha_791	CRX	1	Orphapacket_gene_mapping
Orpha_791	ARL6	1	Orphapacket_gene_mapping
Orpha_791	FSCN2	1	Orphapacket_gene_mapping
Orpha_791	HGSNAT	1	Orphapacket_gene_mapping
Orpha_791	IMPDH1	1	Orphapacket_gene_mapping
Orpha_791	MERTK	1	Orphapacket_gene_mapping
Orpha_791	NR2E3	1	Orphapacket_gene_mapping
Orpha_791	NRL	1	Orphapacket_gene_mapping
Orpha_791	OFD1	1	Orphapacket_gene_mapping
Orpha_791	PDE6A	1	Orphapacket_gene_mapping
Orpha_791	PDE6B	1	Orphapacket_gene_mapping
Orpha_791	SEMA4A	1	Orphapacket_gene_mapping
Orpha_791	CNGB1	1	Orphapacket_gene_mapping
Orpha_791	TOPORS	1	Orphapacket_gene_mapping
Orpha_791	PROM1	1	Orphapacket_gene_mapping
Orpha_791	LRAT	1	Orphapacket_gene_mapping
Orpha_791	EYS	1	Orphapacket_gene_mapping
Orpha_791	IDH3B	1	Orphapacket_gene_mapping
Orpha_791	SPATA7	1	Orphapacket_gene_mapping
Orpha_791	GUCA1B	1	Orphapacket_gene_mapping
Orpha_791	KLHL7	1	Orphapacket_gene_mapping
Orpha_791	SNRNP200	1	Orphapacket_gene_mapping
Orpha_791	PCARE	1	Orphapacket_gene_mapping
Orpha_791	PDE6G	1	Orphapacket_gene_mapping
Orpha_791	IMPG2	1	Orphapacket_gene_mapping
Orpha_791	FAM161A	1	Orphapacket_gene_mapping
Orpha_791	ZNF513	1	Orphapacket_gene_mapping
Orpha_791	CDHR1	1	Orphapacket_gene_mapping
Orpha_791	DHDDS	1	Orphapacket_gene_mapping
Orpha_791	PRPF6	1	Orphapacket_gene_mapping
Orpha_791	MAK	1	Orphapacket_gene_mapping
Orpha_791	RBP3	1	Orphapacket_gene_mapping
Orpha_791	CFAP418	1	Orphapacket_gene_mapping
Orpha_791	IFT140	1	Orphapacket_gene_mapping
Orpha_791	ZNF408	1	Orphapacket_gene_mapping
Orpha_791	ARL2BP	1	Orphapacket_gene_mapping
Orpha_791	NEK2	1	Orphapacket_gene_mapping
Orpha_791	IFT172	1	Orphapacket_gene_mapping
Orpha_791	TUB	1	Orphapacket_gene_mapping
Orpha_791	KIZ	1	Orphapacket_gene_mapping
Orpha_791	SLC7A14	1	Orphapacket_gene_mapping
Orpha_791	PRPF4	1	Orphapacket_gene_mapping
Orpha_791	RP1L1	1	Orphapacket_gene_mapping
Orpha_791	AHR	1	Orphapacket_gene_mapping
Orpha_791	COQ8B	1	Orphapacket_gene_mapping
Orpha_791	IMPG1	1	Orphapacket_gene_mapping
Orpha_791	DHX38	1	Orphapacket_gene_mapping
Orpha_791	ARL3	1	Orphapacket_gene_mapping
Orpha_791	POMGNT1	1	Orphapacket_gene_mapping
Orpha_79100	LRP1	1	Orphapacket_gene_mapping
Orpha_79101	ALDH4A1	1	Orphapacket_gene_mapping
Orpha_79102	GABRA3	0.6	Orphapacket_gene_mapping
Orpha_79102	KCNJ18	0.6	Orphapacket_gene_mapping
Orpha_79106	PTH1R	1	Orphapacket_gene_mapping
Orpha_79107	ACTB	1	Orphapacket_gene_mapping
Orpha_79113	EFTUD2	1	Orphapacket_gene_mapping
Orpha_79124	SP110	1	Orphapacket_gene_mapping
Orpha_79134	ABCC8	1	Orphapacket_gene_mapping
Orpha_79134	KCNJ11	1	Orphapacket_gene_mapping
Orpha_79134	NARS2	1	Orphapacket_gene_mapping
Orpha_79137	KCNMA1	1	Orphapacket_gene_mapping
Orpha_79145	PSENEN	1	Orphapacket_gene_mapping
Orpha_79145	KRT5	1	Orphapacket_gene_mapping
Orpha_79145	POFUT1	1	Orphapacket_gene_mapping
Orpha_79145	POGLUT1	1	Orphapacket_gene_mapping
Orpha_79151	ATP2A2	1	Orphapacket_gene_mapping
Orpha_79152	MVK	1	Orphapacket_gene_mapping
Orpha_79152	SLC17A9	1	Orphapacket_gene_mapping
Orpha_79152	MVD	1	Orphapacket_gene_mapping
Orpha_79152	FDPS	1	Orphapacket_gene_mapping
Orpha_79155	KYNU	1	Orphapacket_gene_mapping
Orpha_79159	ACAD8	1	Orphapacket_gene_mapping
Orpha_792	RS1	1	Orphapacket_gene_mapping
Orpha_79230	HJV	1	Orphapacket_gene_mapping
Orpha_79230	HAMP	1	Orphapacket_gene_mapping
Orpha_79233	HPRT1	1	Orphapacket_gene_mapping
Orpha_79234	UGT1A1	1	Orphapacket_gene_mapping
Orpha_79235	UGT1A1	1	Orphapacket_gene_mapping
Orpha_79237	GALK1	1	Orphapacket_gene_mapping
Orpha_79239	GALT	1	Orphapacket_gene_mapping
Orpha_79240	PHKB	1	Orphapacket_gene_mapping
Orpha_79241	BTD	1	Orphapacket_gene_mapping
Orpha_79242	HLCS	1	Orphapacket_gene_mapping
Orpha_79243	PDHA1	1	Orphapacket_gene_mapping
Orpha_79243	LONP1	1	Orphapacket_gene_mapping
Orpha_79244	DLAT	1	Orphapacket_gene_mapping
Orpha_79246	PDP1	1	Orphapacket_gene_mapping
Orpha_79254	PAH	1	Orphapacket_gene_mapping
Orpha_79255	GLB1	1	Orphapacket_gene_mapping
Orpha_79259	SLC37A4	1	Orphapacket_gene_mapping
Orpha_79273	CPOX	1	Orphapacket_gene_mapping
Orpha_79276	HMBS	1	Orphapacket_gene_mapping
Orpha_79277	UROS	1	Orphapacket_gene_mapping
Orpha_79277	GATA1	1	Orphapacket_gene_mapping
Orpha_79278	FECH	1	Orphapacket_gene_mapping
Orpha_79279	NAGA	1	Orphapacket_gene_mapping
Orpha_79280	NAGA	1	Orphapacket_gene_mapping
Orpha_79281	NAGA	1	Orphapacket_gene_mapping
Orpha_79282	MMACHC	1	Orphapacket_gene_mapping
Orpha_79283	MMADHC	1	Orphapacket_gene_mapping
Orpha_79284	LMBRD1	1	Orphapacket_gene_mapping
Orpha_79292	LCAT	1	Orphapacket_gene_mapping
Orpha_79299	GCK	1	Orphapacket_gene_mapping
Orpha_79301	HSD3B7	1	Orphapacket_gene_mapping
Orpha_79302	CYP7B1	1	Orphapacket_gene_mapping
Orpha_79303	AKR1D1	1	Orphapacket_gene_mapping
Orpha_79312	MMUT	1	Orphapacket_gene_mapping
Orpha_79314	L2HGDH	1	Orphapacket_gene_mapping
Orpha_79318	PMM2	1	Orphapacket_gene_mapping
Orpha_79319	MPI	1	Orphapacket_gene_mapping
Orpha_79320	ALG6	1	Orphapacket_gene_mapping
Orpha_79321	ALG3	1	Orphapacket_gene_mapping
Orpha_79322	DPM1	1	Orphapacket_gene_mapping
Orpha_79323	MPDU1	1	Orphapacket_gene_mapping
Orpha_79324	ALG12	1	Orphapacket_gene_mapping
Orpha_79325	ALG8	1	Orphapacket_gene_mapping
Orpha_79326	ALG2	1	Orphapacket_gene_mapping
Orpha_79327	ALG1	1	Orphapacket_gene_mapping
Orpha_79328	ALG9	1	Orphapacket_gene_mapping
Orpha_79329	MGAT2	1	Orphapacket_gene_mapping
Orpha_79330	MOGS	1	Orphapacket_gene_mapping
Orpha_79332	B4GALT1	1	Orphapacket_gene_mapping
Orpha_79333	COG7	1	Orphapacket_gene_mapping
Orpha_79345	ARSL	1	Orphapacket_gene_mapping
Orpha_79350	PSPH	1	Orphapacket_gene_mapping
Orpha_79351	PHGDH	1	Orphapacket_gene_mapping
Orpha_79394	ABCA12	1	Orphapacket_gene_mapping
Orpha_79394	ALOX12B	1	Orphapacket_gene_mapping
Orpha_79394	ALOXE3	1	Orphapacket_gene_mapping
Orpha_79394	TGM1	1	Orphapacket_gene_mapping
Orpha_79394	NIPAL4	1	Orphapacket_gene_mapping
Orpha_79394	PNPLA1	1	Orphapacket_gene_mapping
Orpha_79394	CERS3	1	Orphapacket_gene_mapping
Orpha_79394	SULT2B1	1	Orphapacket_gene_mapping
Orpha_79394	SDR9C7	1	Orphapacket_gene_mapping
Orpha_79395	LORICRIN	1	Orphapacket_gene_mapping
Orpha_79396	KRT14	1	Orphapacket_gene_mapping
Orpha_79396	KRT5	1	Orphapacket_gene_mapping
Orpha_79397	KRT14	1	Orphapacket_gene_mapping
Orpha_79397	KRT5	1	Orphapacket_gene_mapping
Orpha_79399	KRT14	1	Orphapacket_gene_mapping
Orpha_79399	KRT5	1	Orphapacket_gene_mapping
Orpha_794	TWIST1	1	Orphapacket_gene_mapping
Orpha_79400	KRT14	1	Orphapacket_gene_mapping
Orpha_79400	KRT5	1	Orphapacket_gene_mapping
Orpha_79401	PLEC	1	Orphapacket_gene_mapping
Orpha_79402	COL17A1	1	Orphapacket_gene_mapping
Orpha_79402	ITGB4	1	Orphapacket_gene_mapping
Orpha_79402	LAMA3	1	Orphapacket_gene_mapping
Orpha_79402	LAMB3	1	Orphapacket_gene_mapping
Orpha_79402	LAMC2	1	Orphapacket_gene_mapping
Orpha_79403	ITGA6	1	Orphapacket_gene_mapping
Orpha_79403	ITGB4	1	Orphapacket_gene_mapping
Orpha_79404	LAMB3	1	Orphapacket_gene_mapping
Orpha_79404	LAMC2	1	Orphapacket_gene_mapping
Orpha_79404	LAMA3	1	Orphapacket_gene_mapping
Orpha_79406	COL17A1	1	Orphapacket_gene_mapping
Orpha_79408	COL7A1	1	Orphapacket_gene_mapping
Orpha_79408	MMP1	0.4	Orphapacket_gene_mapping
Orpha_79409	COL7A1	1	Orphapacket_gene_mapping
Orpha_79410	COL7A1	1	Orphapacket_gene_mapping
Orpha_79411	COL7A1	1	Orphapacket_gene_mapping
Orpha_79414	HRAS	1	Orphapacket_gene_mapping
Orpha_79431	TYR	1	Orphapacket_gene_mapping
Orpha_79432	OCA2	1	Orphapacket_gene_mapping
Orpha_79432	MC1R	0.4	Orphapacket_gene_mapping
Orpha_79433	TYRP1	1	Orphapacket_gene_mapping
Orpha_79434	TYR	1	Orphapacket_gene_mapping
Orpha_79435	SLC45A2	1	Orphapacket_gene_mapping
Orpha_79443	GNAS	1	Orphapacket_gene_mapping
Orpha_79444	GNAS	1	Orphapacket_gene_mapping
Orpha_79445	GNAS	1	Orphapacket_gene_mapping
Orpha_79452	FLT4	1	Orphapacket_gene_mapping
Orpha_79455	KIT	1	Orphapacket_gene_mapping
Orpha_79473	PPOX	1	Orphapacket_gene_mapping
Orpha_79474	LMNA	1	Orphapacket_gene_mapping
Orpha_79476	MYO5A	1	Orphapacket_gene_mapping
Orpha_79477	RAB27A	1	Orphapacket_gene_mapping
Orpha_79478	MLPH	1	Orphapacket_gene_mapping
Orpha_79478	MYO5A	1	Orphapacket_gene_mapping
Orpha_79499	ATP6V1B2	1	Orphapacket_gene_mapping
Orpha_79500	ATP6V1B2	1	Orphapacket_gene_mapping
Orpha_79500	TBC1D24	1	Orphapacket_gene_mapping
Orpha_79501	AAGAB	1	Orphapacket_gene_mapping
Orpha_79503	KRT1	1	Orphapacket_gene_mapping
Orpha_79644	KCNJ11	1	Orphapacket_gene_mapping
Orpha_797	BTNL2	0.6	Orphapacket_gene_mapping
Orpha_797	HLA-DRB1	0.6	Orphapacket_gene_mapping
Orpha_798	SETBP1	1	Orphapacket_gene_mapping
Orpha_800	HSPG2	1	Orphapacket_gene_mapping
Orpha_803	CCNF	1	Orphapacket_gene_mapping
Orpha_803	ANXA11	1	Orphapacket_gene_mapping
Orpha_803	CFAP410	1	Orphapacket_gene_mapping
Orpha_803	GLE1	1	Orphapacket_gene_mapping
Orpha_803	NEK1	0.6	Orphapacket_gene_mapping
Orpha_803	GLT8D1	0.6	Orphapacket_gene_mapping
Orpha_803	CHCHD10	1	Orphapacket_gene_mapping
Orpha_803	DAO	1	Orphapacket_gene_mapping
Orpha_803	ATXN2	0.6	Orphapacket_gene_mapping
Orpha_803	CHMP2B	1	Orphapacket_gene_mapping
Orpha_803	SOD1	1	Orphapacket_gene_mapping
Orpha_803	TREM2	0.6	Orphapacket_gene_mapping
Orpha_803	VAPB	1	Orphapacket_gene_mapping
Orpha_803	VCP	1	Orphapacket_gene_mapping
Orpha_803	NEFH	0.6	Orphapacket_gene_mapping
Orpha_803	OPTN	1	Orphapacket_gene_mapping
Orpha_803	TARDBP	1	Orphapacket_gene_mapping
Orpha_803	FIG4	1	Orphapacket_gene_mapping
Orpha_803	FUS	1	Orphapacket_gene_mapping
Orpha_803	ANG	1	Orphapacket_gene_mapping
Orpha_803	MATR3	1	Orphapacket_gene_mapping
Orpha_803	PRPH	0.6	Orphapacket_gene_mapping
Orpha_803	PON1	1	Orphapacket_gene_mapping
Orpha_803	PON2	1	Orphapacket_gene_mapping
Orpha_803	PON3	1	Orphapacket_gene_mapping
Orpha_803	SQSTM1	1	Orphapacket_gene_mapping
Orpha_803	UBQLN2	1	Orphapacket_gene_mapping
Orpha_803	C9ORF72	1	Orphapacket_gene_mapping
Orpha_803	PFN1	1	Orphapacket_gene_mapping
Orpha_803	TBK1	0.6	Orphapacket_gene_mapping
Orpha_803	HNRNPA1	1	Orphapacket_gene_mapping
Orpha_803	PPARGC1A	0.4	Orphapacket_gene_mapping
Orpha_803	ERBB4	1	Orphapacket_gene_mapping
Orpha_803	UNC13A	0.6	Orphapacket_gene_mapping
Orpha_805	IFNG	0.4	Orphapacket_gene_mapping
Orpha_805	TSC1	1	Orphapacket_gene_mapping
Orpha_805	TSC2	1	Orphapacket_gene_mapping
Orpha_808	DNA2	1	Orphapacket_gene_mapping
Orpha_808	NUP85	1	Orphapacket_gene_mapping
Orpha_808	ATR	1	Orphapacket_gene_mapping
Orpha_808	CPAP	1	Orphapacket_gene_mapping
Orpha_808	CEP152	1	Orphapacket_gene_mapping
Orpha_808	RBBP8	1	Orphapacket_gene_mapping
Orpha_808	ATRIP	1	Orphapacket_gene_mapping
Orpha_808	TRAIP	1	Orphapacket_gene_mapping
Orpha_808	PLK4	1	Orphapacket_gene_mapping
Orpha_808	CENPE	1	Orphapacket_gene_mapping
Orpha_811	SBDS	1	Orphapacket_gene_mapping
Orpha_811	EFL1	1	Orphapacket_gene_mapping
Orpha_811	DNAJC21	1	Orphapacket_gene_mapping
Orpha_812	NEU1	1	Orphapacket_gene_mapping
Orpha_816	ALDH3A2	1	Orphapacket_gene_mapping
Orpha_818	DHCR7	1	Orphapacket_gene_mapping
Orpha_819	RAI1	1	Orphapacket_gene_mapping
Orpha_82	SERPINC1	1	Orphapacket_gene_mapping
Orpha_820	ADA2	1	Orphapacket_gene_mapping
Orpha_821	NSD1	1	Orphapacket_gene_mapping
Orpha_821	APC2	1	Orphapacket_gene_mapping
Orpha_822	SLC4A1	1	Orphapacket_gene_mapping
Orpha_822	SPTA1	1	Orphapacket_gene_mapping
Orpha_822	SPTB	1	Orphapacket_gene_mapping
Orpha_822	ANK1	1	Orphapacket_gene_mapping
Orpha_822	EPB42	1	Orphapacket_gene_mapping
Orpha_824	JAK2	1	Orphapacket_gene_mapping
Orpha_824	MPL	1	Orphapacket_gene_mapping
Orpha_824	TET2	1	Orphapacket_gene_mapping
Orpha_824	CALR	1	Orphapacket_gene_mapping
Orpha_827	ABCA4	1	Orphapacket_gene_mapping
Orpha_827	ELOVL4	1	Orphapacket_gene_mapping
Orpha_827	PROM1	1	Orphapacket_gene_mapping
Orpha_828	BMP4	1	Orphapacket_gene_mapping
Orpha_832	OXCT1	1	Orphapacket_gene_mapping
Orpha_83454	GLMN	1	Orphapacket_gene_mapping
Orpha_83461	FOXE3	1	Orphapacket_gene_mapping
Orpha_83463	HOXA2	1	Orphapacket_gene_mapping
Orpha_83465	HLA-DRB1	0.6	Orphapacket_gene_mapping
Orpha_83465	HLA-DQB1	0.6	Orphapacket_gene_mapping
Orpha_83465	ZNF365	0.6	Orphapacket_gene_mapping
Orpha_83469	WT1	0.2	Orphapacket_gene_mapping
Orpha_83469	EWSR1	0.2	Orphapacket_gene_mapping
Orpha_83471	FOXN1	1	Orphapacket_gene_mapping
Orpha_83472	WDR73	1	Orphapacket_gene_mapping
Orpha_83473	PIK3R2	1	Orphapacket_gene_mapping
Orpha_83473	CCND2	1	Orphapacket_gene_mapping
Orpha_83473	AKT3	1	Orphapacket_gene_mapping
Orpha_83620	NEUROG3	1	Orphapacket_gene_mapping
Orpha_83629	AIFM1	1	Orphapacket_gene_mapping
Orpha_839	NPHS1	1	Orphapacket_gene_mapping
Orpha_84	RAD51	1	Orphapacket_gene_mapping
Orpha_84	MAD2L2	1	Orphapacket_gene_mapping
Orpha_84	BRCA1	1	Orphapacket_gene_mapping
Orpha_84	XRCC2	1	Orphapacket_gene_mapping
Orpha_84	RFWD3	1	Orphapacket_gene_mapping
Orpha_84	BRCA2	1	Orphapacket_gene_mapping
Orpha_84	BRIP1	1	Orphapacket_gene_mapping
Orpha_84	ERCC4	1	Orphapacket_gene_mapping
Orpha_84	FANCA	1	Orphapacket_gene_mapping
Orpha_84	FANCB	1	Orphapacket_gene_mapping
Orpha_84	FANCC	1	Orphapacket_gene_mapping
Orpha_84	FANCD2	1	Orphapacket_gene_mapping
Orpha_84	FANCE	1	Orphapacket_gene_mapping
Orpha_84	FANCF	1	Orphapacket_gene_mapping
Orpha_84	FANCG	1	Orphapacket_gene_mapping
Orpha_84	FANCL	1	Orphapacket_gene_mapping
Orpha_84	FANCM	1	Orphapacket_gene_mapping
Orpha_84	FANCI	1	Orphapacket_gene_mapping
Orpha_84	PALB2	1	Orphapacket_gene_mapping
Orpha_84	RAD51C	1	Orphapacket_gene_mapping
Orpha_84	SLX4	1	Orphapacket_gene_mapping
Orpha_84	UBE2T	1	Orphapacket_gene_mapping
Orpha_840	BRAF	1	Orphapacket_gene_mapping
Orpha_84064	SKIC3	1	Orphapacket_gene_mapping
Orpha_84064	SKIC2	1	Orphapacket_gene_mapping
Orpha_84081	DCDC2	1	Orphapacket_gene_mapping
Orpha_84081	TMEM67	1	Orphapacket_gene_mapping
Orpha_84090	FN1	1	Orphapacket_gene_mapping
Orpha_841	KRT17	1	Orphapacket_gene_mapping
Orpha_847	ATRX	1	Orphapacket_gene_mapping
Orpha_849	ITGA2B	1	Orphapacket_gene_mapping
Orpha_849	ITGB3	1	Orphapacket_gene_mapping
Orpha_851	FLI1	0.2	Orphapacket_gene_mapping
Orpha_85112	RSPO1	1	Orphapacket_gene_mapping
Orpha_85128	RLBP1	1	Orphapacket_gene_mapping
Orpha_85163	HYCC1	1	Orphapacket_gene_mapping
Orpha_85164	FGFR3	1	Orphapacket_gene_mapping
Orpha_85165	FGFR3	1	Orphapacket_gene_mapping
Orpha_85166	COL2A1	1	Orphapacket_gene_mapping
Orpha_85167	PCYT1A	1	Orphapacket_gene_mapping
Orpha_85169	TRPV4	1	Orphapacket_gene_mapping
Orpha_85172	COG4	1	Orphapacket_gene_mapping
Orpha_85173	CDKN1C	1	Orphapacket_gene_mapping
Orpha_85173	POLE	1	Orphapacket_gene_mapping
Orpha_85179	OSTM1	1	Orphapacket_gene_mapping
Orpha_85193	WNT3A	0.6	Orphapacket_gene_mapping
Orpha_85193	DKK1	0.6	Orphapacket_gene_mapping
Orpha_85193	WNT1	0.6	Orphapacket_gene_mapping
Orpha_85194	XYLT2	1	Orphapacket_gene_mapping
Orpha_85198	COL2A1	1	Orphapacket_gene_mapping
Orpha_85199	RNU12	1	Orphapacket_gene_mapping
Orpha_85201	KAT6B	1	Orphapacket_gene_mapping
Orpha_85202	MGP	1	Orphapacket_gene_mapping
Orpha_85212	GBA1	1	Orphapacket_gene_mapping
Orpha_85277	NEXMIF	1	Orphapacket_gene_mapping
Orpha_85278	SLC9A6	1	Orphapacket_gene_mapping
Orpha_85279	KDM5C	1	Orphapacket_gene_mapping
Orpha_85282	EIF2S3	1	Orphapacket_gene_mapping
Orpha_85284	MBTPS2	1	Orphapacket_gene_mapping
Orpha_85286	RBMX	1	Orphapacket_gene_mapping
Orpha_85287	PHF8	1	Orphapacket_gene_mapping
Orpha_85288	SHROOM4	1	Orphapacket_gene_mapping
Orpha_85293	CUL4B	1	Orphapacket_gene_mapping
Orpha_85294	SYN1	1	Orphapacket_gene_mapping
Orpha_85295	HSD17B10	1	Orphapacket_gene_mapping
Orpha_853	ITGB3	0.6	Orphapacket_gene_mapping
Orpha_85329	AP1S2	1	Orphapacket_gene_mapping
Orpha_85335	AP1S2	1	Orphapacket_gene_mapping
Orpha_85408	PTPN22	0.6	Orphapacket_gene_mapping
Orpha_85408	STAT4	0.6	Orphapacket_gene_mapping
Orpha_85408	IL2RA	0.6	Orphapacket_gene_mapping
Orpha_85408	CD247	0.6	Orphapacket_gene_mapping
Orpha_85408	PTPN2	0.6	Orphapacket_gene_mapping
Orpha_85408	ANKRD55	0.6	Orphapacket_gene_mapping
Orpha_85408	IL2RB	0.6	Orphapacket_gene_mapping
Orpha_85410	PTPN22	0.6	Orphapacket_gene_mapping
Orpha_85410	STAT4	0.6	Orphapacket_gene_mapping
Orpha_85410	IL2RA	0.6	Orphapacket_gene_mapping
Orpha_85410	CD247	0.6	Orphapacket_gene_mapping
Orpha_85410	PTPN2	0.6	Orphapacket_gene_mapping
Orpha_85410	ANKRD55	0.6	Orphapacket_gene_mapping
Orpha_85410	IL2RB	0.6	Orphapacket_gene_mapping
Orpha_85414	HLA-DRB1	0.6	Orphapacket_gene_mapping
Orpha_85414	MIF	0.6	Orphapacket_gene_mapping
Orpha_85414	IL6	0.6	Orphapacket_gene_mapping
Orpha_85414	LACC1	1	Orphapacket_gene_mapping
Orpha_85445	SAA1	0.6	Orphapacket_gene_mapping
Orpha_85447	TTR	1	Orphapacket_gene_mapping
Orpha_85448	GSN	1	Orphapacket_gene_mapping
Orpha_85451	TTR	1	Orphapacket_gene_mapping
Orpha_857	SALL1	1	Orphapacket_gene_mapping
Orpha_857	DACT1	1	Orphapacket_gene_mapping
Orpha_859	TCN2	1	Orphapacket_gene_mapping
Orpha_861	POLR1B	1	Orphapacket_gene_mapping
Orpha_861	TCOF1	1	Orphapacket_gene_mapping
Orpha_861	POLR1D	1	Orphapacket_gene_mapping
Orpha_861	POLR1C	1	Orphapacket_gene_mapping
Orpha_86309	DPAGT1	1	Orphapacket_gene_mapping
Orpha_867	CYLD	1	Orphapacket_gene_mapping
Orpha_86788	WAS	1	Orphapacket_gene_mapping
Orpha_868	TPI1	1	Orphapacket_gene_mapping
Orpha_86812	POMT1	1	Orphapacket_gene_mapping
Orpha_86814	SAMD12	1	Orphapacket_gene_mapping
Orpha_86814	YEATS2	1	Orphapacket_gene_mapping
Orpha_86814	CTNND2	1	Orphapacket_gene_mapping
Orpha_86814	CNTN2	1	Orphapacket_gene_mapping
Orpha_86814	ADRA2B	1	Orphapacket_gene_mapping
Orpha_86814	MARCHF6	1	Orphapacket_gene_mapping
Orpha_86816	ALB	1	Orphapacket_gene_mapping
Orpha_86818	KCNE5	0.2	Orphapacket_gene_mapping
Orpha_86818	ACSL4	0.2	Orphapacket_gene_mapping
Orpha_86818	AMMECR1	0.2	Orphapacket_gene_mapping
Orpha_86820	TRPV4	1	Orphapacket_gene_mapping
Orpha_86820	COL2A1	1	Orphapacket_gene_mapping
Orpha_86841	RPS14	0.2	Orphapacket_gene_mapping
Orpha_86884	HAVCR2	1	Orphapacket_gene_mapping
Orpha_869	TRAPPC11	1	Orphapacket_gene_mapping
Orpha_869	AAAS	1	Orphapacket_gene_mapping
Orpha_869	GMPPA	1	Orphapacket_gene_mapping
Orpha_87	FGFR2	1	Orphapacket_gene_mapping
Orpha_871	SCN1B	1	Orphapacket_gene_mapping
Orpha_871	SCN5A	1	Orphapacket_gene_mapping
Orpha_871	NKX2-5	0.4	Orphapacket_gene_mapping
Orpha_871	TRPM4	1	Orphapacket_gene_mapping
Orpha_873	CTNNB1	1	Orphapacket_gene_mapping
Orpha_873	APC	1	Orphapacket_gene_mapping
Orpha_87503	SLURP1	1	Orphapacket_gene_mapping
Orpha_88	PRF1	0.6	Orphapacket_gene_mapping
Orpha_88	SBDS	0.6	Orphapacket_gene_mapping
Orpha_88	IFNG	0.6	Orphapacket_gene_mapping
Orpha_88	TERT	0.6	Orphapacket_gene_mapping
Orpha_88	TERC	0.6	Orphapacket_gene_mapping
Orpha_882	FAH	1	Orphapacket_gene_mapping
Orpha_88618	AHCY	1	Orphapacket_gene_mapping
Orpha_88619	RANBP2	1	Orphapacket_gene_mapping
Orpha_88621	SLC27A4	1	Orphapacket_gene_mapping
Orpha_88628	FLVCR1	1	Orphapacket_gene_mapping
Orpha_88629	OPN1SW	1	Orphapacket_gene_mapping
Orpha_88630	FLNA	1	Orphapacket_gene_mapping
Orpha_88635	CASQ1	1	Orphapacket_gene_mapping
Orpha_88637	POLR3B	1	Orphapacket_gene_mapping
Orpha_88637	POLR1C	1	Orphapacket_gene_mapping
Orpha_88637	POLR3A	1	Orphapacket_gene_mapping
Orpha_88639	HIBCH	1	Orphapacket_gene_mapping
Orpha_88644	SYNE1	1	Orphapacket_gene_mapping
Orpha_888	IRF6	1	Orphapacket_gene_mapping
Orpha_888	GRHL3	1	Orphapacket_gene_mapping
Orpha_891	CTNNB1	1	Orphapacket_gene_mapping
Orpha_891	FZD4	1	Orphapacket_gene_mapping
Orpha_891	LRP5	1	Orphapacket_gene_mapping
Orpha_891	NDP	1	Orphapacket_gene_mapping
Orpha_891	TSPAN12	1	Orphapacket_gene_mapping
Orpha_891	ZNF408	1	Orphapacket_gene_mapping
Orpha_892	CCND1	0.4	Orphapacket_gene_mapping
Orpha_892	VHL	1	Orphapacket_gene_mapping
Orpha_893	WT1	0.2	Orphapacket_gene_mapping
Orpha_893	PAX6	0.2	Orphapacket_gene_mapping
Orpha_893	BDNF	0.2	Orphapacket_gene_mapping
Orpha_894	PAX3	1	Orphapacket_gene_mapping
Orpha_895	KITLG	1	Orphapacket_gene_mapping
Orpha_895	TYR	0.4	Orphapacket_gene_mapping
Orpha_895	SNAI2	1	Orphapacket_gene_mapping
Orpha_895	SOX10	1	Orphapacket_gene_mapping
Orpha_895	MITF	1	Orphapacket_gene_mapping
Orpha_895	EDNRB	1	Orphapacket_gene_mapping
Orpha_896	PAX3	1	Orphapacket_gene_mapping
Orpha_897	SOX10	1	Orphapacket_gene_mapping
Orpha_897	EDN3	1	Orphapacket_gene_mapping
Orpha_897	EDNRB	1	Orphapacket_gene_mapping
Orpha_897	MITF	1	Orphapacket_gene_mapping
Orpha_89838	KRT14	1	Orphapacket_gene_mapping
Orpha_89842	COL7A1	1	Orphapacket_gene_mapping
Orpha_89843	COL7A1	1	Orphapacket_gene_mapping
Orpha_89844	NDE1	1	Orphapacket_gene_mapping
Orpha_89844	KATNB1	1	Orphapacket_gene_mapping
Orpha_89844	RELN	1	Orphapacket_gene_mapping
Orpha_899	POMGNT1	1	Orphapacket_gene_mapping
Orpha_899	POMT1	1	Orphapacket_gene_mapping
Orpha_899	POMT2	1	Orphapacket_gene_mapping
Orpha_899	FKTN	1	Orphapacket_gene_mapping
Orpha_899	FKRP	1	Orphapacket_gene_mapping
Orpha_899	LARGE1	1	Orphapacket_gene_mapping
Orpha_899	DAG1	1	Orphapacket_gene_mapping
Orpha_899	CRPPA	1	Orphapacket_gene_mapping
Orpha_899	POMGNT2	1	Orphapacket_gene_mapping
Orpha_899	RXYLT1	1	Orphapacket_gene_mapping
Orpha_899	B3GALNT2	1	Orphapacket_gene_mapping
Orpha_899	B4GAT1	1	Orphapacket_gene_mapping
Orpha_899	POMK	1	Orphapacket_gene_mapping
Orpha_89936	PHEX	1	Orphapacket_gene_mapping
Orpha_89937	FGF23	1	Orphapacket_gene_mapping
