hpo_id	hpo_name	is_obsolete
HP:0032335	Monoclonal elevation of circulating IgA	FALSE
HP:0032336	Increased circulating specific IgE antibody concentration	FALSE
HP:0032337	Monoclonal elevated circulating IgE concentration	FALSE
HP:0032338	Oligoclonal elevated circulating IgE concentration	FALSE
HP:0032339	Polyclonal elevated circulating IgE concentration	FALSE
HP:0032341	Reduced forced vital capacity	FALSE
HP:0032342	Reduced forced expiratory volume in one second	FALSE
HP:0032344	Upslanting toenail	FALSE
HP:0032345	Elevated cancer Ag 19-9 level	FALSE
HP:0032346	Cutaneous lichen amyloidosis	FALSE
HP:0032347	Cutaneous macular amyloidosis	FALSE
HP:0032348	Cutaneous nodular amyloidosis	FALSE
HP:0032349	Serinuria	FALSE
HP:0032350	Sulfocysteinuria	FALSE
HP:0032351	Phenylalaninuria	FALSE
HP:0032352	Methioninuria	FALSE
HP:0032353	Leucinuria	FALSE
HP:0032355	Decreased peak expiratory flow	FALSE
HP:0032356	Decreased pre-bronchodilator forced vital capacity	FALSE
HP:0032357	Decreased post-bronchodilator forced vital capacity	FALSE
HP:0032358	Decreased post-bronchodilator forced expiratory volume in one second	FALSE
HP:0032359	Decreased forced expiratory flow 25-75%	FALSE
HP:0032360	Decreased pre-bronchodilator forced expiratory flow 25-75%	FALSE
HP:0032361	Decreased post-bronchodilator forced expiratory flow 25-75%	FALSE
HP:0032362	Increased circulating corticosterone level	FALSE
HP:0032363	Decreased circulating corticosterone level	FALSE
HP:0032365	Exacerbated by aspirin exposure	FALSE
HP:0032366	Positive direct antiglobulin test	FALSE
HP:0032367	Abnormal growth hormone level	FALSE
HP:0032368	Acidemia	FALSE
HP:0032369	Alkalemia	FALSE
HP:0032370	Blood group A	FALSE
HP:0032371	Isoleucinuria	FALSE
HP:0032372	Increased peripheral blast count	FALSE
HP:0032373	Duffy blood group	FALSE
HP:0032374	Duffy Fya positivity	FALSE
HP:0032375	Duffy Fyb positivity	FALSE
HP:0032376	Anti-beta 2 glycoprotein I antibody positivity	FALSE
HP:0032377	Increased urinary orosomucoid	FALSE
HP:0032378	Immediate-type hypersensitivity drug reaction	FALSE
HP:0032379	Polymorphous light eruption	FALSE
HP:0032381	Hydroa vacciniforme	FALSE
HP:0032382	Uniparental disomy	FALSE
HP:0032383	Uniparental heterodisomy	FALSE
HP:0032384	Uniparental isodisomy	FALSE
HP:0032385	Abnormal circulating transferrin concentration	FALSE
HP:0032386	Elevated circulating transferrin concentration	FALSE
HP:0032387	Reduced circulating transferrin concentration	FALSE
HP:0032388	Periventricular nodular heterotopia	FALSE
HP:0032389	Periventricular laminar heterotopia	FALSE
HP:0032390	Periventricular ribbonlike heterotopia	FALSE
HP:0032391	Subcortical heterotopia	FALSE
HP:0032392	Nodular subcortical heterotopia in peritrigonal regions	FALSE
HP:0032393	Diffuse ribbon-like subcortical heterotopia	FALSE
HP:0032394	Mesial parasagittal subcortical heterotopia	FALSE
HP:0032395	Curvilinear subcortical heterotopia	FALSE
HP:0032396	Transmantle columnar heterotopia	FALSE
HP:0032397	Citrullinuria	FALSE
HP:0032398	Dysgyria	FALSE
HP:0032399	Dysgyria with normal cortical thickness	FALSE
HP:0032400	Dysgyria with thickened cortex	FALSE
HP:0032401	Aspartic aciduria	FALSE
HP:0032403	Asparaginuria	FALSE
HP:0032404	Testicular mass	FALSE
HP:0032405	Increased urinary phosphoserine level	FALSE
HP:0032406	Unilateral perisylvian polymicrogyria	FALSE
HP:0032407	Bilateral perisylvian polymicrogyria	FALSE
HP:0032408	Breast mass	FALSE
HP:0032409	Subcortical band heterotopia	FALSE
HP:0032410	Bilateral generalized polymicrogyria	FALSE
HP:0032411	Posterior predominant subcortical band heterotopia	FALSE
HP:0032412	Anterior predominant subcortical band heterotopia	FALSE
HP:0032413	Diffuse subcortical band heterotopia	FALSE
HP:0032414	Hydroxylysinuria	FALSE
HP:0032415	Parasagittal parieto-occipital polymicrogyria	FALSE
HP:0032416	Retinal microaneurysm	FALSE
HP:0032417	Periglomerular fibrosis	FALSE
HP:0032418	Abnormal HDL subfraction concentration	FALSE
HP:0032419	Abnormal HDL2a concentration	FALSE
HP:0032420	Increased HDL2a concentration	FALSE
HP:0032421	Decreased HDL2a concentration	FALSE
HP:0032422	Abnormal HDL2b concentration	FALSE
HP:0032423	Decreased HDL2b concentration	FALSE
HP:0032424	Increased HDL2b concentration	FALSE
HP:0032425	Abnormal HDL3a concentration	FALSE
HP:0032426	Abnormal HDL3b concentration	FALSE
HP:0032427	Abnormal HDL3c concentration	FALSE
HP:0032428	Increased HDL3a concentration	FALSE
HP:0032429	Decreased HDL3a concentration	FALSE
HP:0032430	Increased HDL3b concentration	FALSE
HP:0032431	Decreased HDL3b concentration	FALSE
HP:0032432	Increased HDL3c concentration	FALSE
HP:0032433	Decreased HDL3c concentration	FALSE
HP:0032434	Delayed umbilical cord separation	FALSE
HP:0032435	Neonatal omphalitis	FALSE
HP:0032436	Abnormal circulating C-reactive protein concentration	FALSE
HP:0032437	Reduced circulating C-reactive protein concecntration	FALSE
HP:0032438	Platelet anisocytosis	FALSE
HP:0032439	Airborn particle hypersensitivity	FALSE
HP:0032440	Blood group B	FALSE
HP:0032441	Blood group AB	FALSE
HP:0032442	Blood group O	FALSE
HP:0032443	Past medical history	FALSE
HP:0032444	Status post organ transplantation	FALSE
HP:0032445	Pulmonary cyst	FALSE
HP:0032446	Pulmonary bulla	FALSE
HP:0032447	Pulmonary bleb	FALSE
HP:0032448	Achlorhydria	FALSE
HP:0032449	Abnormal dermoepidermal hemidesmosome morphology	FALSE
HP:0032450	Positive blood arsenic test	FALSE
HP:0032451	Oral melanotic macule	FALSE
HP:0032452	Oral melanoacanthoma	FALSE
HP:0032453	Abnormal lip pigmentation	FALSE
HP:0032454	Labial melanotic macule	FALSE
HP:0032455	Reduced granulocyte CD18 level	FALSE
HP:0032456	Unlayered lissencephaly	FALSE
HP:0032457	2-3-layered lissencephaly	FALSE
HP:0032458	Narrowing of medullary canal	FALSE
HP:0032459	Abnormal phosphoribosylpyrophosphate synthetase level	FALSE
HP:0032460	Decreased phosphoribosylpyrophosphate synthetase level	FALSE
HP:0032462	Increased circulating palmitate level	FALSE
HP:0032463	Reduced circulating fibronectin level	FALSE
HP:0032464	Ureteral hypoplasia	FALSE
HP:0032465	Bladder trabeculation	FALSE
HP:0032466	Aplasia of the olfactory bulb	FALSE
HP:0032467	Past obstetric history	FALSE
HP:0032468	History of stillbirth	FALSE
HP:0032469	Anti-asialoglycoprotein receptor antibody positivity	FALSE
HP:0032470	Monilethrix	FALSE
HP:0032471	Focal polymicrogyria	FALSE
HP:0032472	Abnormal urine urobilinogen level	FALSE
HP:0032473	Decreased urine urobilinogen	FALSE
HP:0032475	6-layered lissencephaly	FALSE
HP:0032476	Abnormal circulating vitamin B6 concentration	FALSE
HP:0032477	Elevated circulating vitamin B6 concentration	FALSE
HP:0032478	Lateral spinal meningocele	FALSE
HP:0032479	Preimplantation lethality	FALSE
HP:0032480	Beta-aminoisobutyric aciduria	FALSE
HP:0032481	Abnormal pituitary glycoprotein hormone alpha subunit level	FALSE
HP:0032482	Decreased pituitary glycoprotein hormone alpha subunit level	FALSE
HP:0032484	Elevated fecal sodium	FALSE
HP:0032485	Abnormal fecal osmolality	FALSE
HP:0032486	Elevated fecal osmolality	FALSE
HP:0032487	Reduced fecal osmolality	FALSE
HP:0032488	Abnormal fecal pH	FALSE
HP:0032489	Elevated fecal pH	FALSE
HP:0032490	Decreased fecal pH	FALSE
HP:0032491	Increased circulating argininosuccinic acid	FALSE
HP:0032492	Anti-myelin oligodendrocyte glycoprotein antibody positivity	FALSE
HP:0032493	Elevated circulating trypsinogen concentration	FALSE
HP:0032495	Abnormal terminal:vellus ratio	FALSE
HP:0032496	Elevated terminal:vellus ratio	FALSE
HP:0032497	Reduced terminal:vellus ratio	FALSE
HP:0032499	Giant neutrophil granules	FALSE
HP:0032500	Exacerbated by tobacco use	FALSE
HP:0032501	Exacerbated by contraceptive medication exposure	FALSE
HP:0032502	Exacerbated by barbiturate exposure	FALSE
HP:0032503	Ameliorated by ethanol ingestion	FALSE
HP:0032504	Lhermitte's sign	FALSE
HP:0032505	Hydrophobia	FALSE
HP:0032506	Alien limb phenomenon	FALSE
HP:0032507	Labiomental fasciculations	FALSE
HP:0032508	Polyembolokoilamania	FALSE
HP:0032509	Onychotillomania	FALSE
HP:0032510	Tendon pain	FALSE
HP:0032511	Superiorly positioned umbilicus	FALSE
HP:0032513	Four-vessel umbilical cord	FALSE
HP:0032514	Supernumerary lacrimal punctum	FALSE
HP:0032515	Deep dermatophytosis	FALSE
HP:0032516	Invasive dermatophyte infection	FALSE
HP:0032517	Majocchi's granuloma	FALSE
HP:0032518	Disseminated dermatophytosis	FALSE
HP:0032519	Increased Burr cell count	FALSE
HP:0032520	Masseter muscular weakness	FALSE
HP:0032521	Self hugging	FALSE
HP:0032522	Ameliorated by immunosuppresion	FALSE
HP:0032523	Tendon thickening	FALSE
HP:0032524	Long thumb	FALSE
HP:0032525	Exacerbated by acetylcholinesterase inhibitor exposure	FALSE
HP:0032526	Ameliorated by acetylcholinesterase inhibitor	FALSE
HP:0032527	Inferiorly positioned umbilicus	FALSE
HP:0032528	Elevated urinary 4-hydroxybutyric acid	FALSE
HP:0032530	Decreased tissue succinic semialdehyde dehydrogenase activity	FALSE
HP:0032531	Elevated CSF gamma-aminobutyric acid concentration	FALSE
HP:0032532	Elevated CSF 4-hydroxybutyric acid concentration	FALSE
HP:0032533	Elevated circulating acetone concentration	FALSE
HP:0032534	Exacerbated by methylxanthine ingestion	FALSE
HP:0032535	Cervical (neck)	FALSE
HP:0032536	Increased number of lymph nodes	FALSE
HP:0032537	Delayed fracture healing	FALSE
HP:0032538	Pretibial dimple	FALSE
HP:0032539	Joint extensor surface localization	FALSE
HP:0032540	Joint flexor surface localization	FALSE
HP:0032541	Knuckle pad	FALSE
HP:0032542	Exacerbated by pregnancy	FALSE
HP:0032543	Lithoptysis	FALSE
HP:0032544	Predominant small joint localization	FALSE
HP:0032545	Abdominal rigidity	FALSE
HP:0032546	Abdominal guarding	FALSE
HP:0032547	Low intraocular pressure	FALSE
HP:0032548	Increased placental thickness	FALSE
HP:0032549	Persistent asymmetrical tonic neck reflex	FALSE
HP:0032550	Howell-Jolly bodies	FALSE
HP:0032551	Hemorrhoids	FALSE
HP:0032552	Abnormal pulse	FALSE
HP:0032553	Weak pulse	FALSE
HP:0032554	Absent pulse	FALSE
HP:0032555	Bounding pulse	FALSE
HP:0032556	Circumoral cyanosis	FALSE
HP:0032557	History of bone marrow transplant	FALSE
HP:0032558	Absent sperm flagella	FALSE
HP:0032559	Short sperm flagella	FALSE
HP:0032560	Coiled sperm flagella	FALSE
HP:0032561	Microcephalic sperm head	FALSE
HP:0032562	Tapered sperm head	FALSE
HP:0032563	Dacryocytosis	FALSE
HP:0032564	Ileitis	FALSE
HP:0032565	Vaginal mucosal ulceration	FALSE
HP:0032566	Oval macrocytosis	FALSE
HP:0032567	Lipiduria	FALSE
HP:0032568	Urinary mulberry cells	FALSE
HP:0032569	Temporal bossing	FALSE
HP:0032570	Pontine ischemic lacunes	FALSE
HP:0032571	Increased oocyte death	FALSE
HP:0032572	Abnormal urinary nucleobase concentration	FALSE
HP:0032573	Elevated urinary cytidine	FALSE
HP:0032574	Elevated urinary uridine level	FALSE
HP:0032575	Decreased circulating 12-HETE	FALSE
HP:0032576	Intracellular accumulation of Dol-PP-GlcNAc2Man5	FALSE
HP:0032577	Clonal T cell receptor rearrangement	FALSE
HP:0032578	Third ventricle colloid cyst	FALSE
HP:0032579	Vascular hamartoma	FALSE
HP:0032580	Abnormal bulbus cordis morphology	FALSE
HP:0032581	Abnormal renal interstitial morphology	FALSE
HP:0032582	Renal interstitial foam cells	FALSE
HP:0032583	Renal glomerular foam cells	FALSE
HP:0032584	Renal interstitial neutrophil infiltration	FALSE
HP:0032585	Renal interstitial eosinophil infiltration	FALSE
HP:0032586	Renal interstitial plasma cell infiltration	FALSE
HP:0032587	Renal interstitial calcium oxalate	FALSE
HP:0032588	Hand apraxia	FALSE
HP:0032589	Renal lymphocytic tubulitis	FALSE
HP:0032590	Renal neutrophilic tubulitis	FALSE
HP:0032591	Renal interstitial hemosiderin	FALSE
HP:0032592	Aplasia of the right hemidiaphragm	FALSE
HP:0032593	Myoglobin casts	FALSE
HP:0032594	Renal tubular basement membrane denudation	FALSE
HP:0032595	Renal tubular epithelial cell detachment	FALSE
HP:0032596	Renal tubular epithelial cell cytoplasmic vacuolization	FALSE
HP:0032597	Renal tubular epithelial cell sloughing	FALSE
HP:0032598	Blebbing of apical cytoplasm of renal tubular epithelial cells	FALSE
HP:0032599	Abnormal renal tubular epithelial morphology	FALSE
HP:0032600	Renal tubular epithelial cell hyaline droplets	FALSE
HP:0032601	Multinucleation of renal tubular epithelial cells	FALSE
HP:0032602	Prominent nucleoli of renal tubular epithelial cells	FALSE
HP:0032603	Renal tubular epithelial cell simplification	FALSE
HP:0032604	Renal tubular epithelial cell mitosis	FALSE
HP:0032605	High renal tubular epithelial cell N/C ratio	FALSE
HP:0032606	Renal tubular epithelial lipofuscin	FALSE
HP:0032607	Renal tubular epithelial cell swelling	FALSE
HP:0032608	Thyroidization-type tubular atrophy	FALSE
HP:0032609	Endocrine-type tubular atrophy	FALSE
HP:0032610	Tubulointerstitial mycobacterial infiltration	FALSE
HP:0032611	Renal tubular epithelial cell hemosiderin	FALSE
HP:0032612	Triphalangeal hallux	FALSE
HP:0032613	Renal interstitial amyloid deposits	FALSE
HP:0032614	Renal glomerular amyloid deposition	FALSE
HP:0032615	Abnormal diffusion weighted cerebral MRI morphology	FALSE
HP:0032616	Renal interstitial immunoglobulin deposits	FALSE
HP:0032617	Renal interstitial hemorrhage	FALSE
HP:0032618	Renal necrosis	FALSE
HP:0032619	Perinephric abscess	FALSE
HP:0032620	Intrarenal abscess	FALSE
HP:0032621	Hyperchromasia of renal tubular epithelial cells	FALSE
HP:0032622	Tubular luminal dilatation	FALSE
HP:0032623	Renal intratubular casts	FALSE
HP:0032624	Intratubular bilirubin casts	FALSE
HP:0032625	Intratubular erythrocyte cast	FALSE
HP:0032626	Intratubular vancomycin casts	FALSE
HP:0032627	Intratubular leukocyte casts	FALSE
HP:0032628	Renal intratubular crystals	FALSE
HP:0032629	Intratubular dihydroxyadenuria crystals	FALSE
HP:0032630	Intratubular light-chain casts	FALSE
HP:0032631	Intratubular hemoglobin casts	FALSE
HP:0032632	Renal papillary necrosis	FALSE
HP:0032633	Intratubular hyaline casts	FALSE
HP:0032634	Intratubular myoglobin cast	FALSE
HP:0032635	Tubulointerstitial microganismal infiltration	FALSE
HP:0032636	Tubulointerstitial viral infiltration	FALSE
HP:0032637	Renal interstitial edema	FALSE
HP:0032638	Elevated urine mevalonic acid level	FALSE
HP:0032639	Elevated leukocyte cystine	FALSE
HP:0032640	Elevated circulating CCL18 level	FALSE
HP:0032641	Renal interstitial granulomas	FALSE
HP:0032642	Renal interstitial necrotizing granulomas	FALSE
HP:0032643	Renal interstitial non-necrotizing granulomas	FALSE
HP:0032644	Renal interstitial deposits	FALSE
HP:0032645	Renal interstitial mononuclear cell infiltration	FALSE
HP:0032646	Renal interstitial xanthogranulomatous inflammation	FALSE
HP:0032647	Renal tubular epithelial cell apoptosis	FALSE
HP:0032648	Tubularization of Bowman capsule	FALSE
HP:0032649	Skewfoot	FALSE
HP:0032650	Elevated CSF glial fibrillary acidic protein concentration	FALSE
HP:0032651	Elevated CSF chitinase-3-like protein 1 concentration	FALSE
HP:0032652	Elevated CSF chitotriosidase 1 concentration	FALSE
HP:0032653	Elevated lactate:pyruvate ratio	FALSE
HP:0032654	Impaired flow-mediated arterial dilatation	FALSE
HP:0032655	Decreased adipose tissue tocopherol level	FALSE
HP:0032656	Febrile status epilepticus	FALSE
HP:0032657	Elevated circulating lyso-globotriaosylsphingosine concentration	FALSE
HP:0032658	Status epilepticus with prominent motor symptoms	FALSE
HP:0032659	Non-convulsive status epilepticus with coma	FALSE
HP:0032660	Convulsive status epilepticus	FALSE
HP:0032661	Generalized convulsive status epilepticus	FALSE
HP:0032662	Focal-onset seizure evolving into bilateral convulsive status epilepticus	FALSE
HP:0032663	Focal motor status epilepticus	FALSE
HP:0032664	Adversive status epilepticus	FALSE
HP:0032665	Repeated focal motor seizures	FALSE
HP:0032666	Hyperkinetic status epilepticus	FALSE
HP:0032667	Myoclonic status epilepticus	FALSE
HP:0032668	Myoclonic status epilepticus without coma	FALSE
HP:0032669	Myoclonic status epilepticus with coma	FALSE
HP:0032670	Tonic status epilepticus	FALSE
HP:0032671	Non-convulsive status epilepticus without coma	FALSE
HP:0032672	Autonomic status epilepticus	FALSE
HP:0032673	Focal non-convulsive status epilepticus without coma	FALSE
HP:0032674	Cutaneous wound	FALSE
HP:0032675	Acute cutaneous wound	FALSE
HP:0032676	Chronic cutaneous wound	FALSE
HP:0032677	Generalized-onset motor seizure	FALSE
HP:0032678	Eyelid myoclonia seizure	FALSE
HP:0032679	Focal non-motor seizure	FALSE
HP:0032680	Focal cognitive seizure	FALSE
HP:0032681	Focal aware cognitive seizure	FALSE
HP:0032682	Focal aware non-motor seizure	FALSE
HP:0032684	Focal aware cognitive seizure with auditory agnosia	FALSE
HP:0032685	Focal cognitive seizure with auditory agnosia	FALSE
HP:0032686	Focal aware cognitive seizure with memory impairment	FALSE
HP:0032687	Focal cognitive seizure with memory impairment	FALSE
HP:0032688	Focal aware cognitive seizure with dissociation	FALSE
HP:0032689	Focal cognitive seizure with dissociation	FALSE
HP:0032690	Focal aware cognitive seizure with dyscalculia/acalculia	FALSE
HP:0032691	Focal cognitive seizure with dyscalculia/acalculia	FALSE
HP:0032692	Focal cognitive seizure with forced thinking	FALSE
HP:0032693	Focal cognitive seizure with neglect	FALSE
HP:0032694	Focal cognitive seizure with dyslexia/alexia	FALSE
HP:0032696	Focal cognitive seizure with receptive dysphasia/aphasia	FALSE
HP:0032698	Focal cognitive seizure with conduction dysphasia/aphasia	FALSE
HP:0032699	Focal cognitive seizure with dysgraphia/agraphia	FALSE
HP:0032700	Focal cognitive seizure with left-right confusion	FALSE
HP:0032701	Focal cognitive seizure with anomia	FALSE
HP:0032702	Focal cognitive seizure with expressive dysphasia/aphasia	FALSE
HP:0032704	Focal aware cognitive seizure with illusion	FALSE
HP:0032705	Focal aware cognitive seizure with forced thinking	FALSE
HP:0032706	Focal aware cognitive seizure with left-right confusion	FALSE
HP:0032707	Focal aware cognitive seizure with dyslexia/alexia	FALSE
HP:0032708	Focal aware cognitive seizure with anomia	FALSE
HP:0032709	Focal aware cognitive seizure with dysgraphia/agraphia	FALSE
HP:0032710	Focal aware cognitive seizure with receptive dysphasia/aphasia	FALSE
HP:0032711	Focal aware clonic seizure	FALSE
HP:0032712	Focal impaired awareness motor seizure	FALSE
HP:0032713	Focal impaired awareness motor seizure with version	FALSE
HP:0032714	Focal impaired awareness bilateral motor seizure	FALSE
HP:0032715	Focal bilateral motor seizure	FALSE
HP:0032716	Focal impaired awareness non-motor seizure	FALSE
HP:0032717	Focal impaired awareness motor seizure with dystonia	FALSE
HP:0032718	Focal motor seizure with dystonia	FALSE
HP:0032719	Focal impaired awareness motor seizure with dysarthria/anarthria	FALSE
HP:0032720	Focal motor seizure with dysarthria/anarthria	FALSE
HP:0032721	Focal motor seizure with paresis/paralysis	FALSE
HP:0032722	Focal aware tonic seizure	FALSE
HP:0032723	Focal aware motor seizure with dystonia	FALSE
HP:0032724	Focal impaired awareness tonic seizure	FALSE
HP:0032725	Focal impaired awareness clonic seizure	FALSE
HP:0032726	Focal impaired awareness hyperkinetic seizure	FALSE
HP:0032727	Focal emotional seizure with agitation	FALSE
HP:0032728	Focal impaired awareness atonic seizure	FALSE
HP:0032729	Focal emotional seizure with pleasure	FALSE
HP:0032730	Focal impaired awareness myoclonic seizure	FALSE
HP:0032731	Focal aware hyperkinetic seizure	FALSE
HP:0032732	Focal aware motor seizure with paresis/paralysis	FALSE
HP:0032733	Focal aware motor seizure with dysarthria/anarthria	FALSE
HP:0032734	Focal aware emotional seizure	FALSE
HP:0032735	Focal aware emotional seizure with anger	FALSE
HP:0032736	Focal emotional seizure with anger	FALSE
HP:0032737	Focal emotional seizure with paranoia	FALSE
HP:0032738	Focal aware emotional seizure with fear/anxiety/panic	FALSE
HP:0032739	Focal emotional seizure with fear/anxiety/panic	FALSE
HP:0032740	Focal aware autonomic seizure	FALSE
HP:0032741	Focal aware emotional seizure with paranoia	FALSE
HP:0032742	Focal aware emotional seizure with pleasure	FALSE
HP:0032743	Focal aware emotional seizure with crying	FALSE
HP:0032744	Focal aware emotional seizure with agitation	FALSE
HP:0032745	Focal aware emotional seizure with laughing	FALSE
HP:0032746	Focal impaired awareness emotional seizure	FALSE
HP:0032747	Focal impaired awareness emotional seizure with pleasure	FALSE
HP:0032748	Focal impaired awareness emotional seizure with anger	FALSE
HP:0032749	Focal impaired awareness emotional seizure with paranoia	FALSE
HP:0032750	Focal impaired awareness emotional seizure with laughing	FALSE
HP:0032751	Focal impaired awareness emotional seizure with crying	FALSE
HP:0032752	Focal impaired awareness emotional seizure with fear/anxiety/panic	FALSE
HP:0032753	Focal impaired awareness emotional seizure with agitation	FALSE
HP:0032754	Focal aware sensory seizure	FALSE
HP:0032755	Focal impaired awareness autonomic seizure	FALSE
HP:0032756	Focal impaired awareness cognitive seizure	FALSE
HP:0032757	Focal aware hemiclonic seizure	FALSE
HP:0032758	Focal aware myoclonic seizure	FALSE
HP:0032759	Focal sensory seizure with vestibular features	FALSE
HP:0032760	Focal sensory seizure with hot-cold sensations	FALSE
HP:0032761	Focal aware autonomic seizure with pallor/flushing	FALSE
HP:0032762	Focal autonomic seizure with pallor/flushing	FALSE
HP:0032763	Focal autonomic seizure with pupillary dilation/constriction	FALSE
HP:0032764	Focal autonomic seizure with erection	FALSE
HP:0032765	Focal autonomic seizure with urge to urinate/defecate	FALSE
HP:0032766	Focal autonomic seizure with hypoventilation/hyperventilation/altered respiration	FALSE
HP:0032767	Focal autonomic seizure with piloerection	FALSE
HP:0032768	Focal aware autonomic seizure with pupillary dilation/constriction	FALSE
HP:0032769	Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration	FALSE
HP:0032770	Focal aware autonomic seizure with erection	FALSE
HP:0032771	Focal autonomic seizure with lacrimation	FALSE
HP:0032772	Focal impaired awareness autonomic seizure with piloerection	FALSE
HP:0032773	Focal autonomic seizure with palpitations/tachycardia/bradycardia/asystole	FALSE
HP:0032774	Focal impaired awareness autonomic seizure with urge to urinate/defecate	FALSE
HP:0032775	Focal impaired awareness autonomic seizure with hypoventilation/hyperventilation/altered respiration	FALSE
HP:0032776	Focal aware autonomic seizure with lacrimation	FALSE
HP:0032777	Focal impaired awareness autonomic seizure with pallor/flushing	FALSE
HP:0032778	Focal impaired awareness autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena	FALSE
HP:0032779	Focal impaired awareness autonomic seizure with pupillary dilation/constriction	FALSE
HP:0032780	Focal impaired awareness autonomic seizure with erection	FALSE
HP:0032781	Focal aware autonomic seizure with urge to urinate/defecate	FALSE
HP:0032782	Focal impaired awareness autonomic seizure with lacrimation	FALSE
HP:0032783	Focal aware autonomic seizure with piloerection	FALSE
HP:0032784	Focal aware autonomic seizure with palpitations/tachycardia/bradycardia/asystole	FALSE
HP:0032785	Focal aware autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena	FALSE
HP:0032786	Migrating focal seizure	FALSE
HP:0032787	Focal impaired awareness sensory seizure	FALSE
HP:0032788	Focal impaired awareness autonomic seizure with palpitations/tachycardia/bradycardia/asystole	FALSE
HP:0032789	Focal aware behavior arrest seizure	FALSE
HP:0032790	Focal impaired awareness behavior arrest seizure	FALSE
HP:0032791	Focal impaired awareness cognitive seizure with anomia	FALSE
HP:0032792	Tonic seizure	FALSE
HP:0032793	Focal impaired awareness cognitive seizure with receptive dysphasia/aphasia	FALSE
HP:0032794	Myoclonic seizure	FALSE
HP:0032795	Generalized myoclonic-tonic-clonic seizure	FALSE
HP:0032796	Focal impaired awareness cognitive seizure with left-right confusion	FALSE
HP:0032797	Focal aware sensory seizure with olfactory features	FALSE
HP:0032798	Focal impaired awareness cognitive seizure with neglect	FALSE
HP:0032799	Focal impaired awareness hemiclonic seizure	FALSE
HP:0032800	Focal aware sensory seizure with vestibular features	FALSE
HP:0032801	Focal impaired awareness cognitive seizure with memory impairment	FALSE
HP:0032802	Focal impaired awareness cognitive seizure with dyscalculia/acalculia	FALSE
HP:0032803	Focal impaired awareness cognitive seizure with dysgraphia/agraphia	FALSE
HP:0032804	Focal impaired awareness sensory seizure with olfactory features	FALSE
HP:0032805	Focal impaired awareness sensory seizure with vestibular features	FALSE
HP:0032806	Focal impaired awareness sensory seizure with visual features	FALSE
HP:0032807	Neonatal seizure	FALSE
HP:0032808	Neonatal seizure with electrographic correlate	FALSE
HP:0032809	Neonatal electro-clinical seizure	FALSE
HP:0032810	Focal sensory seizure with cephalic sensation	FALSE
HP:0032811	Neonatal electrographic only seizure	FALSE
HP:0032812	Neonatal electro-clinical non-motor seizure	FALSE
HP:0032813	Neonatal electro-clinical motor seizure	FALSE
HP:0032814	Neonatal electro-clinical clonic seizure	FALSE
HP:0032815	Neonatal electro-clinical myoclonic seizure	FALSE
HP:0032816	Neonatal multifocal myoclonic seizure	FALSE
HP:0032817	Neonatal focal myoclonic seizure	FALSE
HP:0032818	Neonatal focal clonic seizure	FALSE
HP:0032819	Neonatal bilateral clonic seizure	FALSE
HP:0032820	Neonatal multifocal clonic seizure	FALSE
HP:0032821	Neonatal electro-clinical tonic seizure	FALSE
HP:0032822	Neonatal electro-clinical autonomic seizure	FALSE
HP:0032823	Neonatal electro-clinical seizure with behavior arrest	FALSE
HP:0032824	Neonatal focal tonic seizure	FALSE
HP:0032825	Neonatal electro-clinical sequential seizure	FALSE
HP:0032826	Focal neonatal sequential seizure	FALSE
HP:0032827	Multifocal neonatal sequential seizure	FALSE
HP:0032828	Neonatal bilateral symmetric tonic seizure	FALSE
HP:0032829	Neonatal electro-clinical motor seizure with automatism	FALSE
HP:0032830	Neonatal seizure with bilateral asymmetric automatism	FALSE
HP:0032831	Neonatal bilateral asymmetric tonic seizure	FALSE
HP:0032832	Neonatal bilateral asymmetric myoclonic seizure	FALSE
HP:0032833	Neonatal epileptic spasm	FALSE
HP:0032834	Neonatal seizure with unilateral automatism	FALSE
HP:0032835	Neonatal seizure with bilateral symmetric automatism	FALSE
HP:0032836	Neonatal bilateral symmetric myoclonic seizure	FALSE
HP:0032837	Bilateral asymmetric neonatal sequential seizure	FALSE
HP:0032838	Neonatal unilateral epileptic spasm	FALSE
HP:0032839	Bilateral symmetric neonatal sequential seizure	FALSE
HP:0032840	Neonatal bilateral symmetric epileptic spasm	FALSE
HP:0032841	Neonatal bilateral asymmetric epileptic spasm	FALSE
HP:0032842	Generalized-onset epileptic spasm	FALSE
HP:0032843	Focal-onset epileptic spasm	FALSE
HP:0032844	Focal impaired awareness epileptic spasm	FALSE
HP:0032845	Focal aware epileptic spasm	FALSE
HP:0032846	Focal motor seizure with negative myoclonus	FALSE
HP:0032847	Focal impaired awareness hemifacial clonic seizure	FALSE
HP:0032848	Focal aware cognitive seizure with neglect	FALSE
HP:0032849	Aphasic status epilepticus	FALSE
HP:0032850	Focal aware cognitive seizure with expressive dysphasia/aphasia	FALSE
HP:0032851	Focal aware sensory seizure with visual features	FALSE
HP:0032852	Focal impaired awareness cognitive seizure with conduction dysphasia/aphasia	FALSE
HP:0032853	Focal impaired awareness sensory seizure with hot-cold sensations	FALSE
HP:0032854	Focal aware hemifacial clonic seizure	FALSE
