gene_symbol	panel_id	panel_name
APOPT1	486	Hypotonic infant
APOPT1	490	Intellectual disability
APOPT1	496	Monogenic hearing loss
APOPT1	749	Paediatric disorders
APOPT1	847	Paediatric or syndromic cardiomyopathy
APOPT1	1220	Unexplained death in infancy and sudden unexplained death in childhood
ATP8B1	126	Childhood onset dystonia, chorea or related movement disorder
ATP8B1	285	Childhood onset leukodystrophy
ATP8B1	385	Fetal anomalies
ATP8B1	478	Hypotonic infant
ATP8B1	486	Intellectual disability
ATP8B1	490	Monogenic hearing loss
ATP8B1	496	Neonatal cholestasis
ATP8B1	847	Paediatric disorders
ATP8B1	1220	Unexplained death in infancy and sudden unexplained death in childhood
BRCA2	159	Childhood onset leukodystrophy
BRCA2	243	Childhood solid tumours
BRCA2	247	Cytopenias and congenital anaemias
BRCA2	285	Fetal anomalies
BRCA2	398	Hypotonic infant
BRCA2	478	Intellectual disability
BRCA2	486	Paediatric disorders
BRCA2	490	Primary immunodeficiency or monogenic inflammatory bowel disease
BRCA2	496	Radial dysplasia
CCDC88C	20	Childhood onset leukodystrophy
CCDC88C	285	Early onset or syndromic epilepsy
CCDC88C	402	Fetal anomalies
CCDC88C	478	Hereditary ataxia
CCDC88C	486	Hereditary ataxia and cerebellar anomalies - childhood onset
CCDC88C	488	Hypotonic infant
CCDC88C	490	Intellectual disability
CCDC88C	496	Paediatric disorders
CCDC88C	1220	Unexplained death in infancy and sudden unexplained death in childhood
CISD2	126	Childhood onset dystonia, chorea or related movement disorder
CISD2	285	Childhood onset leukodystrophy
CISD2	293	Fetal anomalies
CISD2	478	Hypotonic infant
CISD2	486	Intellectual disability
CISD2	490	Monogenic hearing loss
CISD2	496	Neonatal diabetes
CISD2	847	Paediatric disorders
CISD2	1220	Unexplained death in infancy and sudden unexplained death in childhood
COL11A1	126	Bilateral congenital or childhood onset cataracts
COL11A1	230	Childhood onset leukodystrophy
COL11A1	249	Fetal anomalies
COL11A1	285	Glaucoma (developmental)
COL11A1	307	Hypotonic infant
COL11A1	478	Intellectual disability
COL11A1	486	Monogenic hearing loss
COL11A1	490	Paediatric disorders
COL11A1	496	Retinal disorders
COL6A3	207	Bilateral congenital or childhood onset cataracts
COL6A3	225	Childhood onset dystonia, chorea or related movement disorder
COL6A3	230	Childhood onset leukodystrophy
COL6A3	285	Congenital muscular dystrophy
COL6A3	478	Congenital myopathy
COL6A3	486	Fetal anomalies
COL6A3	490	Hypotonic infant
COL6A3	496	Intellectual disability
COL6A3	847	Paediatric disorders
CPS1	285	Childhood onset dystonia, chorea or related movement disorder
CPS1	314	Childhood onset leukodystrophy
CPS1	478	Extreme early-onset hypertension
CPS1	486	Fetal anomalies
CPS1	490	Hypotonic infant
CPS1	496	Intellectual disability
CPS1	749	Paediatric disorders
CPS1	847	Paediatric or syndromic cardiomyopathy
CPS1	1220	Unexplained death in infancy and sudden unexplained death in childhood
DYNC2H1	150	Childhood onset dystonia, chorea or related movement disorder
DYNC2H1	285	Childhood onset leukodystrophy
DYNC2H1	307	Fetal anomalies
DYNC2H1	478	Hypotonic infant
DYNC2H1	486	Intellectual disability
DYNC2H1	490	Paediatric disorders
DYNC2H1	496	Rare multisystem ciliopathy disorders
DYNC2H1	678	Retinal disorders
DYNC2H1	847	Unexplained young onset end-stage renal disease
FANCA	155	Childhood onset leukodystrophy
FANCA	159	Childhood solid tumours
FANCA	243	Cytopenias and congenital anaemias
FANCA	247	Fetal anomalies
FANCA	285	Hypotonic infant
FANCA	478	Intellectual disability
FANCA	486	Paediatric disorders
FANCA	490	Primary ovarian insufficiency
FANCA	496	Radial dysplasia
FANCC	155	Childhood onset leukodystrophy
FANCC	159	Childhood solid tumours
FANCC	243	Cytopenias and congenital anaemias
FANCC	247	Fetal anomalies
FANCC	285	Hypotonic infant
FANCC	478	Intellectual disability
FANCC	486	Paediatric disorders
FANCC	490	Primary ovarian insufficiency
FANCC	496	Radial dysplasia
FANCF	159	Childhood onset leukodystrophy
FANCF	243	Childhood solid tumours
FANCF	247	Cytopenias and congenital anaemias
FANCF	285	Fetal anomalies
FANCF	398	Hypotonic infant
FANCF	478	Intellectual disability
FANCF	486	Paediatric disorders
FANCF	490	Primary immunodeficiency or monogenic inflammatory bowel disease
FANCF	496	Radial dysplasia
FANCG	155	Childhood onset leukodystrophy
FANCG	159	Childhood solid tumours
FANCG	243	Cytopenias and congenital anaemias
FANCG	247	Fetal anomalies
FANCG	285	Hypotonic infant
FANCG	478	Intellectual disability
FANCG	486	Paediatric disorders
FANCG	490	Primary ovarian insufficiency
FANCG	496	Radial dysplasia
FANCI	159	Childhood onset leukodystrophy
FANCI	243	Childhood solid tumours
FANCI	247	Cytopenias and congenital anaemias
FANCI	285	Fetal anomalies
FANCI	398	Hypotonic infant
FANCI	478	Intellectual disability
FANCI	486	Paediatric disorders
FANCI	490	Primary immunodeficiency or monogenic inflammatory bowel disease
FANCI	496	Radial dysplasia
FHL1	207	Childhood onset leukodystrophy
FHL1	225	Congenital muscular dystrophy
FHL1	285	Congenital myopathy
FHL1	478	Fetal anomalies
FHL1	486	Hypotonic infant
FHL1	490	Intellectual disability
FHL1	496	Paediatric disorders
FHL1	749	Paediatric or syndromic cardiomyopathy
FHL1	1220	Unexplained death in infancy and sudden unexplained death in childhood
GLS	25	Bilateral congenital or childhood onset cataracts
GLS	230	Childhood onset leukodystrophy
GLS	285	Congenital disorders of glycosylation
GLS	402	Early onset or syndromic epilepsy
GLS	486	Hereditary ataxia and cerebellar anomalies - childhood onset
GLS	488	Hypotonic infant
GLS	490	Intellectual disability
GLS	496	Paediatric disorders
GLS	1220	Unexplained death in infancy and sudden unexplained death in childhood
HAX1	159	Childhood onset leukodystrophy
HAX1	285	Cytopenias and congenital anaemias
HAX1	398	Early onset or syndromic epilepsy
HAX1	402	Fetal anomalies
HAX1	478	Hypotonic infant
HAX1	486	Intellectual disability
HAX1	490	Paediatric disorders
HAX1	496	Primary immunodeficiency or monogenic inflammatory bowel disease
HAX1	1220	Unexplained death in infancy and sudden unexplained death in childhood
HYLS1	150	Childhood onset dystonia, chorea or related movement disorder
HYLS1	285	Childhood onset leukodystrophy
HYLS1	478	Fetal anomalies
HYLS1	486	Hereditary ataxia and cerebellar anomalies - childhood onset
HYLS1	488	Hypotonic infant
HYLS1	490	Intellectual disability
HYLS1	496	Paediatric disorders
HYLS1	678	Rare multisystem ciliopathy disorders
HYLS1	847	Unexplained young onset end-stage renal disease
IFT140	150	Childhood onset dystonia, chorea or related movement disorder
IFT140	285	Childhood onset leukodystrophy
IFT140	307	Fetal anomalies
IFT140	478	Hypotonic infant
IFT140	486	Intellectual disability
IFT140	490	Paediatric disorders
IFT140	496	Rare multisystem ciliopathy disorders
IFT140	678	Retinal disorders
IFT140	847	Unexplained young onset end-stage renal disease
IFT27	150	Childhood onset dystonia, chorea or related movement disorder
IFT27	285	Childhood onset leukodystrophy
IFT27	307	Fetal anomalies
IFT27	478	Hypotonic infant
IFT27	486	Intellectual disability
IFT27	490	Paediatric disorders
IFT27	496	Rare multisystem ciliopathy disorders
IFT27	678	Retinal disorders
IFT27	847	Unexplained young onset end-stage renal disease
KCND3	20	Childhood onset dystonia, chorea or related movement disorder
KCND3	285	Childhood onset leukodystrophy
KCND3	402	Early onset or syndromic epilepsy
KCND3	486	Hereditary ataxia
KCND3	488	Hereditary ataxia and cerebellar anomalies - childhood onset
KCND3	490	Hypotonic infant
KCND3	496	Intellectual disability
KCND3	847	Paediatric disorders
KCND3	1220	Unexplained death in infancy and sudden unexplained death in childhood
KIF1C	20	Childhood onset dystonia, chorea or related movement disorder
KIF1C	165	Childhood onset hereditary spastic paraplegia
KIF1C	285	Childhood onset leukodystrophy
KIF1C	486	Hereditary ataxia
KIF1C	488	Hereditary ataxia and cerebellar anomalies - childhood onset
KIF1C	490	Hereditary spastic paraplegia
KIF1C	496	Hypotonic infant
KIF1C	568	Intellectual disability
KIF1C	847	Paediatric disorders
LMX1B	156	Bilateral congenital or childhood onset cataracts
LMX1B	230	Childhood onset leukodystrophy
LMX1B	249	Fetal anomalies
LMX1B	285	Glaucoma (developmental)
LMX1B	478	Hypotonic infant
LMX1B	486	Intellectual disability
LMX1B	490	Paediatric disorders
LMX1B	496	Unexplained kidney failure in young people
LMX1B	678	Unexplained young onset end-stage renal disease
MANBA	285	Albinism or congenital nystagmus
MANBA	402	Childhood onset dystonia, chorea or related movement disorder
MANBA	478	Childhood onset leukodystrophy
MANBA	486	Early onset or syndromic epilepsy
MANBA	490	Fetal anomalies
MANBA	496	Hypotonic infant
MANBA	511	Intellectual disability
MANBA	847	Paediatric disorders
MANBA	1220	Unexplained death in infancy and sudden unexplained death in childhood
MAT1A	192	Childhood onset dystonia, chorea or related movement disorder
MAT1A	285	Childhood onset leukodystrophy
MAT1A	315	Early onset dystonia
MAT1A	478	Fetal anomalies
MAT1A	486	Hypotonic infant
MAT1A	490	Intellectual disability
MAT1A	496	Intracerebral calcification disorders
MAT1A	847	Paediatric disorders
MAT1A	1220	Unexplained death in infancy and sudden unexplained death in childhood
NBN	155	Childhood onset leukodystrophy
NBN	159	Childhood solid tumours
NBN	243	Cytopenias and congenital anaemias
NBN	285	Fetal anomalies
NBN	398	Hypotonic infant
NBN	478	Intellectual disability
NBN	486	Paediatric disorders
NBN	490	Primary immunodeficiency or monogenic inflammatory bowel disease
NBN	496	Primary ovarian insufficiency
NDUFAF3	42	Childhood onset dystonia, chorea or related movement disorder
NDUFAF3	285	Childhood onset leukodystrophy
NDUFAF3	402	Early onset or syndromic epilepsy
NDUFAF3	486	Hypotonic infant
NDUFAF3	490	Inherited white matter disorders
NDUFAF3	496	Intellectual disability
NDUFAF3	749	Paediatric disorders
NDUFAF3	847	Paediatric or syndromic cardiomyopathy
NDUFAF3	1220	Unexplained death in infancy and sudden unexplained death in childhood
PPA2	225	Childhood onset dystonia, chorea or related movement disorder
PPA2	285	Childhood onset leukodystrophy
PPA2	478	Congenital myopathy
PPA2	486	Fetal anomalies
PPA2	490	Hypotonic infant
PPA2	496	Intellectual disability
PPA2	749	Paediatric disorders
PPA2	847	Paediatric or syndromic cardiomyopathy
PPA2	1220	Unexplained death in infancy and sudden unexplained death in childhood
PSAT1	144	Childhood onset dystonia, chorea or related movement disorder
PSAT1	285	Childhood onset leukodystrophy
PSAT1	402	Early onset or syndromic epilepsy
PSAT1	478	Fetal anomalies
PSAT1	486	Fetal hydrops
PSAT1	490	Hypotonic infant
PSAT1	496	Intellectual disability
PSAT1	847	Paediatric disorders
PSAT1	1220	Unexplained death in infancy and sudden unexplained death in childhood
RAD21	61	Childhood onset leukodystrophy
RAD21	159	Cytopenias and congenital anaemias
RAD21	247	Fetal anomalies
RAD21	285	Gastrointestinal neuromuscular disorders
RAD21	478	Hypotonic infant
RAD21	486	Intellectual disability
RAD21	490	Paediatric disorders
RAD21	496	Paediatric pseudo-obstruction syndrome
RAD21	1217	Radial dysplasia
SBDS	150	Childhood onset dystonia, chorea or related movement disorder
SBDS	159	Childhood onset leukodystrophy
SBDS	285	Cytopenias and congenital anaemias
SBDS	398	Fetal anomalies
SBDS	478	Hypotonic infant
SBDS	486	Intellectual disability
SBDS	490	Paediatric disorders
SBDS	496	Primary immunodeficiency or monogenic inflammatory bowel disease
SBDS	847	Rare multisystem ciliopathy disorders
SCP2	42	Childhood onset dystonia, chorea or related movement disorder
SCP2	85	Childhood onset leukodystrophy
SCP2	192	Early onset dystonia
SCP2	385	Hereditary neuropathy
SCP2	486	Hypotonic infant
SCP2	490	Inherited white matter disorders
SCP2	496	Neonatal cholestasis
SCP2	847	Paediatric disorders
SCP2	1220	Unexplained death in infancy and sudden unexplained death in childhood
SLC20A2	39	Childhood onset dystonia, chorea or related movement disorder
SLC20A2	180	Childhood onset leukodystrophy
SLC20A2	192	Early onset dystonia
SLC20A2	285	Hypotonic infant
SLC20A2	315	Intellectual disability
SLC20A2	486	Intracerebral calcification disorders
SLC20A2	490	Paediatric disorders
SLC20A2	496	Parkinson Disease and Complex Parkinsonism
SLC20A2	847	Structural basal ganglia disorders
SOX2	126	Bilateral congenital or childhood onset cataracts
SOX2	230	Childhood onset leukodystrophy
SOX2	249	Fetal anomalies
SOX2	285	Glaucoma (developmental)
SOX2	307	Hypotonic infant
SOX2	478	Intellectual disability
SOX2	486	Monogenic hearing loss
SOX2	490	Paediatric disorders
SOX2	496	Retinal disorders
TACO1	42	Childhood onset dystonia, chorea or related movement disorder
TACO1	285	Childhood onset leukodystrophy
TACO1	478	Fetal anomalies
TACO1	486	Hypotonic infant
TACO1	490	Inherited white matter disorders
TACO1	496	Intellectual disability
TACO1	749	Paediatric disorders
TACO1	847	Paediatric or syndromic cardiomyopathy
TACO1	1220	Unexplained death in infancy and sudden unexplained death in childhood
TBX5	101	Childhood onset leukodystrophy
TBX5	212	Familial non syndromic congenital heart disease
TBX5	247	Fetal anomalies
TBX5	285	Hypotonic infant
TBX5	478	Intellectual disability
TBX5	486	Paediatric disorders
TBX5	490	Radial dysplasia
TBX5	496	Unexplained death in infancy and sudden unexplained death in childhood
TBX5	1220	VACTERL-like phenotypes
TK2	207	Childhood onset dystonia, chorea or related movement disorder
TK2	285	Childhood onset leukodystrophy
TK2	478	Congenital muscular dystrophy
TK2	486	Fetal anomalies
TK2	490	Hypotonic infant
TK2	496	Intellectual disability
TK2	847	Paediatric disorders
TK2	1217	Paediatric pseudo-obstruction syndrome
TK2	1220	Unexplained death in infancy and sudden unexplained death in childhood
TRPV4	79	Childhood onset leukodystrophy
TRPV4	85	Fetal anomalies
TRPV4	126	Hereditary neuropathy
TRPV4	213	Hypotonic infant
TRPV4	285	Intellectual disability
TRPV4	478	Kleine-Levin syndrome
TRPV4	486	Monogenic hearing loss
TRPV4	490	Paediatric disorders
TRPV4	496	Paediatric motor neuronopathies
TTR	85	Childhood onset leukodystrophy
TTR	285	Hereditary neuropathy
TTR	288	Hypotonic infant
TTR	486	Intellectual disability
TTR	490	Paediatric disorders
TTR	496	Paediatric or syndromic cardiomyopathy
TTR	678	Pain syndromes
TTR	749	Unexplained death in infancy and sudden unexplained death in childhood
TTR	1220	Unexplained young onset end-stage renal disease
TUBB	285	Cerebellar hypoplasia
TUBB	286	Childhood onset leukodystrophy
TUBB	402	Early onset or syndromic epilepsy
TUBB	478	Fetal anomalies
TUBB	486	Hereditary ataxia and cerebellar anomalies - childhood onset
TUBB	488	Hypotonic infant
TUBB	490	Intellectual disability
TUBB	496	Paediatric disorders
TUBB	1220	Unexplained death in infancy and sudden unexplained death in childhood
VPS53	20	Cerebellar hypoplasia
VPS53	285	Childhood onset dystonia, chorea or related movement disorder
VPS53	286	Childhood onset leukodystrophy
VPS53	478	Fetal anomalies
VPS53	486	Hereditary ataxia
VPS53	488	Hereditary ataxia and cerebellar anomalies - childhood onset
VPS53	490	Hypotonic infant
VPS53	496	Intellectual disability
VPS53	847	Paediatric disorders
ABCB11	285	Childhood onset dystonia, chorea or related movement disorder
ABCB11	385	Childhood onset leukodystrophy
ABCB11	478	Fetal anomalies
ABCB11	486	Hypotonic infant
ABCB11	490	Intellectual disability
ABCB11	496	Neonatal cholestasis
ABCB11	847	Paediatric disorders
ABCB11	1220	Unexplained death in infancy and sudden unexplained death in childhood
ADCY5	90	Brain channelopathy
ADCY5	192	Childhood onset dystonia, chorea or related movement disorder
ADCY5	229	Childhood onset leukodystrophy
ADCY5	285	Early onset dystonia
ADCY5	486	Hypotonic infant
ADCY5	490	Intellectual disability
ADCY5	496	Paediatric disorders
ADCY5	847	Skeletal Muscle Channelopathies
AGL	285	Childhood onset dystonia, chorea or related movement disorder
AGL	478	Childhood onset leukodystrophy
AGL	486	Fetal anomalies
AGL	490	Hypotonic infant
AGL	496	Intellectual disability
AGL	749	Paediatric disorders
AGL	847	Paediatric or syndromic cardiomyopathy
AGL	1220	Unexplained death in infancy and sudden unexplained death in childhood
AKR1D1	285	Childhood onset dystonia, chorea or related movement disorder
AKR1D1	385	Childhood onset leukodystrophy
AKR1D1	478	Fetal anomalies
AKR1D1	486	Hypotonic infant
AKR1D1	490	Intellectual disability
AKR1D1	496	Neonatal cholestasis
AKR1D1	847	Paediatric disorders
AKR1D1	1220	Unexplained death in infancy and sudden unexplained death in childhood
ALAS2	20	Childhood onset dystonia, chorea or related movement disorder
ALAS2	159	Childhood onset leukodystrophy
ALAS2	486	Cytopenias and congenital anaemias
ALAS2	488	Hereditary ataxia
ALAS2	490	Hereditary ataxia and cerebellar anomalies - childhood onset
ALAS2	496	Hypotonic infant
ALAS2	847	Paediatric disorders
ALAS2	1220	Unexplained death in infancy and sudden unexplained death in childhood
ALDOB	285	Childhood onset dystonia, chorea or related movement disorder
ALDOB	385	Childhood onset leukodystrophy
ALDOB	478	Fetal anomalies
ALDOB	486	Hypotonic infant
ALDOB	490	Intellectual disability
ALDOB	496	Neonatal cholestasis
ALDOB	847	Paediatric disorders
ALDOB	1220	Unexplained death in infancy and sudden unexplained death in childhood
